iteration,qiskit,psf_true,psf_false
0,0.008078699999714445,0.0009168000001409382,0.0007405999999718915
1,0.0074346999999761465,0.0008748000000196043,0.0007381999998870015
2,0.007917900000393274,0.0010888999995586346,0.0007113000001481851
3,0.0065627000003587455,0.0009436000000278,0.0007849999997233681
4,0.0064513000002079934,0.0008756000001994835,0.0007584999998471176
5,0.006477600000380335,0.0008969999998953426,0.0007600999997521285
6,0.00761659999989206,0.0008797999998932937,0.0007688000000598549
7,0.008757799999784766,0.0016660000001138542,0.0012437000000318221
8,0.007929200000035053,0.0009014000002025568,0.0007444000002578832
9,0.007044599999971979,0.0009033999999701336,0.0007433000000673928
10,0.008282499999950232,0.0014722000000801927,0.001173099999959959
11,0.006596899999749439,0.000841100000343431,0.0007584999998471176
12,0.008076000000073691,0.0015019000002212124,0.00080630000002202
13,0.007935300000099232,0.0013774999997622217,0.0011983999997937644
14,0.006938300000001618,0.0013700999998036423,0.0012297000002945424
15,0.007884999999987485,0.0013754000001426903,0.0012080000001333246
16,0.00847169999997277,0.0014861999998174724,0.0008282999997391016
17,0.008166000000073836,0.0014062999998714076,0.001202700000249024
18,0.007077299999764364,0.0008714999999028805,0.0007199000001492095
19,0.007587299999613606,0.0017048999998223735,0.001239299999724608
20,0.006894699999975273,0.0009014000002025568,0.0007319999999708671
21,0.00756569999975909,0.0008488000003126217,0.0007300000002032903
22,0.00736800000004223,0.001799000000119122,0.0012169000001449604
23,0.006888400000207184,0.0013816999999107793,0.0012191000000711938
24,0.009076499999991938,0.0013908999999330263,0.0012086000001545472
25,0.007755500000257598,0.000861699999859411,0.0007305000003725581
26,0.007784299999912037,0.001384199999847624,0.0012368000002425106
27,0.008413199999722565,0.0009264000000257511,0.0007146000002649089
28,0.008119600000100036,0.0008916000001590874,0.0007331000001613575
29,0.007573800000045594,0.0009092000000237022,0.000718100000085542
30,0.009224299999914365,0.0008825999998407497,0.000712900000053196
31,0.008409699999901932,0.0008695000001353037,0.0007298999998965883
32,0.008490799999890442,0.0020374999999148713,0.001232099999924685
33,0.006962500000099681,0.0010161000000152853,0.0007525000000896398
34,0.008626300000287301,0.0015911999998934334,0.0011798000000453612
35,0.007646000000022468,0.001381399999900168,0.0012128000003031048
36,0.006050899999991088,0.0016005000002223824,0.001283300000068266
37,0.007268399999702524,0.0009521000001768698,0.0007411000001411594
38,0.007030899999790563,0.0008625000000392902,0.0007169999998950516
39,0.007335700000112411,0.0012196000002404617,0.0007304999999178108
40,0.006507600000077218,0.00142569999979969,0.000765899999805697
41,0.007250199999816687,0.0008653999998387008,0.0007227999999486201
42,0.00762140000006184,0.000877299999956449,0.000722100000075443
43,0.007430900000144902,0.0009054000001924578,0.0007402000001093256
44,0.006715999999869382,0.0008758999997553474,0.0007207999997262959
45,0.009016800000154035,0.0014155999997456092,0.0012238999997862265
46,0.006761099999948783,0.0014409999998861167,0.0011807999999291496
47,0.006907500000124855,0.001442499999939173,0.0007791000002725923
48,0.007456899999851885,0.0013839999996889674,0.0011990000002697343
49,0.007536300000083429,0.0018007999997280422,0.001252200000180892
50,0.006629000000430096,0.0015133999995669,0.0007759000000078231
51,0.0075851999999940745,0.001451599999654718,0.0009337999999843305
52,0.007532300000093528,0.0008711999998922693,0.0007189000002654211
53,0.00823339999988093,0.0008832000003167195,0.0007329000000027008
54,0.008556799999951181,0.0008867999999893073,0.0007150999999794294
55,0.006487900000138325,0.001402200000029552,0.0012173999998594809
56,0.007549399999788875,0.0008849000000736851,0.0007228999998005747
57,0.007845000000088476,0.0015177999998741143,0.0007866000000831264
58,0.008359200000086275,0.0008833000001686742,0.0007163999998738291
59,0.007141200000205572,0.0008662000000185799,0.0007158999997045612
60,0.007622200000241719,0.0008904000001166423,0.0007508000003326742
61,0.008657800000037241,0.0008791999998720712,0.0007153999999900407
62,0.008191599999918253,0.0018329999998059066,0.0007758000001558685
63,0.006642599999850063,0.0009079000001293025,0.0007345999997596664
64,0.008573799999794574,0.0008759000002100947,0.0007230999999592314
65,0.007756900000003952,0.0008743999997022911,0.0007264999999279098
66,0.006663899999693967,0.0010675000003175228,0.0007384999998976127
67,0.007022900000265508,0.0013960999999653723,0.0012118999998165236
68,0.010096400000293215,0.0009621999997762032,0.0007445999999617925
69,0.006946399999833375,0.0015146000000640925,0.0008749999997235136
70,0.008510500000284082,0.0008692000001246925,0.0007110999999895284
71,0.008060800000293966,0.0014540000001943554,0.0011779999999816937
72,0.00776960000030158,0.001395500000398897,0.0011973000000580214
73,0.009553800000048795,0.0008662999998705345,0.000764800000069954
74,0.00853000000006432,0.0008920000000216532,0.0007280999998329207
75,0.0078004000001783425,0.0013929000001553504,0.0012203999999655935
76,0.008185000000139553,0.0008821000001262291,0.0007366999998339452
77,0.009097000000110711,0.0009044000003086694,0.0007287000003088906
78,0.006439000000227679,0.0008748000000196043,0.0007200999998531188
79,0.008524100000158796,0.0014085999996495957,0.0007616000002599321
80,0.008953699999892706,0.0015247999999701278,0.0012383000002955669
81,0.010812299999997776,0.0009279000000788074,0.0007291000001714565
82,0.009276100000079168,0.0009030000001075678,0.0007222000003821449
83,0.050238899999840214,0.0008846999999150285,0.0007350999999289343
84,0.00727469999992536,0.0008660000003146706,0.0007248000001709443
85,0.007753999999749794,0.0009073999999600346,0.0007599999999001739
86,0.0062770999998065236,0.0014334999996208353,0.0011972000002060668
87,0.006764700000076118,0.0008737999996810686,0.0007289000000127999
88,0.006766900000002352,0.0014452000000346743,0.0012286999999560066
89,0.005955699999958597,0.001449400000183232,0.0009437999997317092
90,0.009131599999818718,0.0008831000000100175,0.0007213999997475185
91,0.007189500000094995,0.001394300000356452,0.0012106999997740786
92,0.008608100000401464,0.0010818000000654138,0.0007381999998870015
93,0.007020600000032573,0.0015697000003456196,0.0008095000002867891
94,0.006751899999926536,0.0013700999998036423,0.0007758000001558685
95,0.007417100000111532,0.0014694999999846914,0.0012031999999635445
96,0.007090600000083214,0.0008569000001443783,0.0007081999997353705
97,0.007274099999904138,0.001481199999943783,0.0012113000002500485
98,0.006873100000120758,0.000858099999732076,0.000720500000170432
99,0.00770779999993465,0.0008892999999261519,0.0007335000000239233
100,0.0070470999999088235,0.0008973999997579085,0.0007276000001184002
101,0.009949299999789218,0.0019136999999318505,0.0012138999995841004
102,0.0077417000002242276,0.0016952999999375606,0.001211400000102003
103,0.008031699999719422,0.0008810999997876934,0.0007396000000881031
104,0.007310599999982514,0.001424700000370649,0.0012093000000277243
105,0.00779130000000805,0.0008754999998927815,0.0007219000003715337
106,0.007275200000094628,0.0032051000002866203,0.0007832999999664025
107,0.007771699999921111,0.0008680000000822474,0.0007235000002765446
108,0.00681380000014542,0.0013927999998486484,0.0012023999997836654
109,0.008857300000272517,0.0013665000001310545,0.0011910999996871396
110,0.008014900000034686,0.0009009999998852436,0.0007319999999708671
111,0.007524300000113726,0.0018104000000676024,0.0012375999999676424
112,0.008121399999708956,0.0008631999999124673,0.0007224999999380088
113,0.008831000000100175,0.0012277000000722182,0.0007341999998971005
114,0.0074968999997508945,0.0008822999998301384,0.0007190000001173757
115,0.006773499999781052,0.0008827999999994063,0.0007333999997172214
116,0.007339799999954266,0.0008866999996826053,0.0007660999999643536
117,0.006075799999962328,0.0008764000003793626,0.0007787999998072337
118,0.00812580000001617,0.000933199999963108,0.0007332000000133121
119,0.0071480999999948835,0.0008648999996694329,0.0007279999999809661
120,0.006399999999757711,0.0008809999999357387,0.0007964999999785505
121,0.006581300000107149,0.0009004000003187684,0.000747700000374607
122,0.0074242000000595,0.0019271999999546097,0.0012180000003354507
123,0.007215199999791366,0.0009262000003218418,0.0007610000002387096
124,0.008061500000167143,0.0017063000000234751,0.0012195999997857143
125,0.006981999999879918,0.0008729000001039822,0.0007184999999481079
126,0.007452499999999418,0.0008938000000853208,0.0007241999996949744
127,0.007042500000352447,0.0009301000000050408,0.0007403999998132349
128,0.007259200000135024,0.0014962000000195985,0.001259699999991426
129,0.007378400000106922,0.0009113999999499356,0.000741199999993114
130,0.007541299999957118,0.0008573999998588988,0.0007240999998430198
131,0.006600700000035431,0.0008676000002196815,0.0007597999997415172
132,0.0073492999999871245,0.0008864000001267414,0.0007393000000774919
133,0.006764400000065507,0.0008714000000509259,0.0007982000001902634
134,0.007924399999865273,0.0008996999999908439,0.0007255000000441214
135,0.008432300000094983,0.0009052000000338012,0.0007266000002346118
136,0.009469199999784905,0.0009063000002242916,0.0007433999999193475
137,0.00766120000025694,0.0014502999997603183,0.0007874000002630055
138,0.007597199999963777,0.0008717999999134918,0.000725599999896076
139,0.009399000000030355,0.0009074999998119893,0.000750500000322063
140,0.00831079999989015,0.001958599999852595,0.0012498999999479565
141,0.007046799999898212,0.0008931000002121436,0.0007858999997552019
142,0.007685600000058912,0.000898200000392535,0.0007465999997293693
143,0.007683599999836588,0.0008645000002616143,0.0007377000001724809
144,0.007986499999788066,0.0008713000001989712,0.0007454999999936263
145,0.008162600000105158,0.0009141000000454369,0.0007379999997283448
146,0.00983959999985018,0.0016338000000359898,0.0011889999996128608
147,0.006517600000279344,0.0014425999997911276,0.0012564000003294495
148,0.007341699999869888,0.0014203999999153893,0.0010908999997809588
149,0.009875400000055379,0.001540599999771075,0.001209000000017113
150,0.00795109999990018,0.0014913999998498184,0.0012305000000196742
151,0.008936499999890657,0.0008931000002121436,0.0007304000000658561
152,0.0076509999998961575,0.0009617999999136373,0.0007319999999708671
153,0.007586799999899085,0.0014086999999562977,0.0012311999998928513
154,0.007814099999905011,0.0014160000000629225,0.0007643000003554334
155,0.007493799999792827,0.00135550000004514,0.001184700000067096
156,0.0075371999996605155,0.00139420000004975,0.0011919999997189734
157,0.007541899999978341,0.0009525999998913903,0.0007768999998916115
158,0.008667599999625963,0.0008783000002949848,0.0007288000001608452
159,0.008494600000176433,0.0008573000000069442,0.00071799999977884
160,0.008378100000300037,0.0008757000000514381,0.0007555000001957524
161,0.007520499999827734,0.0008683999999448133,0.0007329000000027008
162,0.007238099999995029,0.0008741999999983818,0.0007359000001088134
