iteration,qiskit,psf_true,psf_false
0,0.0077185000000099535,0.0008733999998185027,0.0007301000000552449
1,0.00836610000010296,0.0015038999999887892,0.0007645999999112973
2,0.007329199999958291,0.001420400000142763,0.0015478999998776999
3,0.007026499999938096,0.0008843999999044172,0.0007067999999890162
4,0.007056699999793636,0.0009322000000793196,0.0007457000001522829
5,0.0092279000000417,0.0015321000000767526,0.0013066999999864493
6,0.007536100000152146,0.0009082000001399138,0.0007775999999921623
7,0.007537700000057157,0.0009425000000646833,0.0007528999999522057
8,0.00660040000002482,0.001436400000102367,0.0012363999999251973
9,0.007053999999925509,0.0010389999999915744,0.00080630000002202
10,0.007819800000106625,0.0015411000001677166,0.0007734999999229331
11,0.007751099999950384,0.0008686999999554246,0.0007196999999905529
12,0.006402299999990646,0.0008553000000119937,0.0007334000001719687
13,0.00627859999985958,0.0008542999999008316,0.0007123000000319735
14,0.008317099999885613,0.0011119000000689994,0.0014964000001782551
15,0.007542400000147609,0.001501199999893288,0.001267899999902511
16,0.007026099999848157,0.0008709000001090317,0.000742799999898125
17,0.006959699999924851,0.0018981999999141408,0.000885100000004968
18,0.008500500000081956,0.0009452000001601846,0.000734799999918323
19,0.00856090000002041,0.001447699999971519,0.0012291000000459462
20,0.007057900000063455,0.0011646999998902174,0.0008642000000236294
21,0.007223599999861108,0.001481500000181768,0.0008118000000649772
22,0.007888399999956164,0.0013920999999754713,0.001184899999998379
23,0.006622699999979886,0.0008726999999453255,0.0010789000000386295
24,0.007154800000080286,0.0008820999998988555,0.0007190999999693304
25,0.007406300000184274,0.0016448000001219043,0.001103999999941152
26,0.007913800000096671,0.0014796999998907268,0.001245499999868116
27,0.006869000000051528,0.0017983999998705258,0.0008507000000008702
28,0.006542899999885776,0.0009433999998691434,0.0007947000001422566
29,0.006416499999886582,0.0009459000000333617,0.0007651999999325199
30,0.006789899999830595,0.0008748000000196043,0.0007519000000684173
31,0.007769899999857444,0.0013929000001553504,0.0021993999998812797
32,0.007881300000008196,0.0009413000000222382,0.0007367000000613189
33,0.009242500000027576,0.0015967000001637643,0.001223400000071706
34,0.007923200000050201,0.0017686999999568798,0.0012900000001536682
35,0.007879300000013245,0.0017201000000568456,0.0013130999998338666
36,0.0077054999999290885,0.0009545999998863408,0.0007484999998723652
37,0.009014600000000428,0.0009070999999494234,0.0007289000000127999
38,0.006758600000011938,0.0009636999998292595,0.0008212000000185071
39,0.007707199999913428,0.0018051999998078827,0.0017207000000780681
40,0.007527499999923748,0.0014283000000432367,0.0012208999999074877
41,0.006980699999985518,0.0008880000000317523,0.0007157999998526066
42,0.007040599999982078,0.000863200000139841,0.000750599999946644
43,0.006940299999996569,0.0008882999998149899,0.0007137000000057014
44,0.006990600000108316,0.0015052000001105625,0.0012384999999994761
45,0.00661420000005819,0.0008907999999792082,0.0007949999999254942
46,0.007911599999943064,0.0013759000000845845,0.0011807999999291496
47,0.0072508999999172374,0.0014021999998021784,0.0008187999999336171
48,0.008618300000080126,0.000930400000015652,0.0007441000000198983
49,0.006671700000197234,0.0008789000000888336,0.0007241999999223481
50,0.006271299999980329,0.0013920999999754713,0.0012056000000484346
51,0.007788500000060594,0.0015269000000444066,0.0012657000002036511
52,0.006953099999918777,0.0014105999998719199,0.001211400000102003
53,0.006599899999855552,0.0008778999999776715,0.000756800000090152
54,0.006630899999890971,0.0009754000000157248,0.0007822000000032858
55,0.006623799999943003,0.001531699999986813,0.001261299999896437
56,0.008357700000033219,0.0009207999999034655,0.0007708999999067601
57,0.0070252000000436965,0.0009676000001945795,0.0007667999998375308
58,0.007787700000108089,0.0008879000001797976,0.0006949999999505962
59,0.008557699999983015,0.0010143999998035724,0.0007287999999334716
60,0.006948199999897042,0.0008840999998938059,0.0007104000001163513
61,0.007787699999880715,0.0008813999997983046,0.0007086000000526838
62,0.00649939999993876,0.0010161000000152853,0.000778699999955279
63,0.007919300000139629,0.0015203000000383327,0.0008106999998744868
64,0.007496700000046985,0.0014303999998901418,0.0012160000001131266
65,0.006820500000003449,0.0009910000001127628,0.0008164999999280553
66,0.006584199999906559,0.0009244000000308006,0.000763400000096226
67,0.006428000000141765,0.0008891999998468236,0.000750400000015361
68,0.007234900000185007,0.0008612000001448905,0.0007121999999526452
69,0.007905299999947601,0.0009747000001425477,0.0007565000000795408
70,0.008068000000093889,0.0013768999999683729,0.0011873999999352236
71,0.00814330000002883,0.00141299999995681,0.0012085000000752188
72,0.008174000000053638,0.000887899999952424,0.0007354000001669192
73,0.00728449999996883,0.0015614000001278328,0.0010964999999032443
74,0.0077926000001298235,0.0009529999999813299,0.0007370000000719301
75,0.009499799999957759,0.0014599999999518332,0.0012438000001111504
76,0.006603400000130932,0.0015602999999373424,0.0010372000001552806
77,0.007061999999905311,0.0009575000001404987,0.0007401000000299973
78,0.0075539000001754175,0.0009116999999605468,0.0007284000000709057
79,0.0065860000001976005,0.0014596000000892673,0.0007513000000471948
80,0.006537100000059581,0.0017436999999063119,0.0007827000001725537
81,0.01021349999996346,0.0009115000000292639,0.000741199999993114
82,0.008010000000012951,0.0008966999998847314,0.0007697999999436433
83,0.05460370000014336,0.0008629999999811844,0.0008774000000357773
84,0.006956599999966784,0.0008699999998498242,0.0007386999998288957
85,0.007748499999934211,0.0009608000000298489,0.0008073999999851367
86,0.007695300000023053,0.0009610999998130865,0.0007876999998188694
87,0.00743030000012368,0.0014611999999942782,0.001214200000049459
88,0.0069498999998813815,0.0013013000000228203,0.0008436999999048567
89,0.006403999999974985,0.000994300000002113,0.0008152000000336557
90,0.006210600000031263,0.0014615000000048894,0.0012182999998913147
91,0.006678600000213919,0.0009129999998549465,0.0007393999999294465
92,0.007004800000004252,0.000973299999941446,0.0007760999999391061
93,0.009879500000124608,0.0009385999999267369,0.000741399999924397
94,0.007315500000004249,0.0008754000000408269,0.0007200999998531188
95,0.009374299999990399,0.001602000000048065,0.0011898999998720683
96,0.010280999999849882,0.0014346000000386994,0.001210900000160109
97,0.009823999999980515,0.001508200000216675,0.0011540999998942425
98,0.007730399999900328,0.0009904000000915403,0.0008651999999074178
99,0.006526699999994889,0.0015835000001516164,0.0012260999999398337
100,0.0067813000000569446,0.0008741000001464272,0.0007216999999855034
101,0.008688599999914004,0.0009711999998671672,0.0007428999999774533
102,0.00860370000009425,0.0008993999999802327,0.0007155999999213236
103,0.00768330000005335,0.0009118999998918298,0.000834599999961938
104,0.007181100000025253,0.0009901999999328837,0.0007620999999744527
105,0.007743500000060521,0.0014595999998618936,0.0012238000001616456
106,0.007226700000046549,0.0012097000001176639,0.0007667999998375308
107,0.008016900000029636,0.0011660000000119908,0.0007811999998921237
108,0.0074718999999277,0.0009302999999363237,0.0007594999999582797
109,0.0064122999999653985,0.0014275999999426858,0.001214000000118176
110,0.00631969999994908,0.001666900000145688,0.0011050999999042688
111,0.007214199999907578,0.0009426999999959662,0.0007587000000057742
112,0.009312899999940782,0.0008864000001267414,0.0007192000000486587
113,0.00645129999998062,0.0014128999998774816,0.0012485999998261832
114,0.007512199999837321,0.0009560999999393971,0.00075820000006388
115,0.007144200000084311,0.0008815999999569613,0.000717900000154259
