Workload,Arm,Family,Qubits,Seed,Reps,Status,Time_min_s,Time_median_s,Time_stdev_s,Final_2Q_Gates,Final_Depth,Coupling_Violations,Off_Basis,PSF_Blocks,Peak_RSS_MB,RSS_Delta_MB,TraceMalloc_Peak_MB,Equiv_Infidelity,Platform,Python,Qiskit,StartMethod,CPU
passthrough,psf_rl1_cx,PSF-Zero,50,2,3,success,0.3179840000002514,0.32141740000042773,0.004038159866211117,46793,13790,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,312.140625,2.55859375,0.29333972930908203,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,50,2,3,success,1.738407100000586,1.881822800000009,0.13741409214011877,44015,14727,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,382.65625,8.27734375,0.28630733489990234,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,50,3,3,success,0.261406700000407,0.27761830000054033,0.032345860888758765,49314,14657,0,,,314.3125,12.5625,0.20789718627929688,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,50,3,3,success,1.3162886000000071,1.332556199999999,0.011876184005141956,46456,15230,0,,,406.25,34.359375,0.2144765853881836,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,50,3,3,success,1.4611031000004004,1.4837438999993537,0.07513890895660728,46447,15606,0,,,405.88671875,39.12890625,0.2160177230834961,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,50,3,3,success,0.25298300000031304,0.26141180000013264,0.0071112526574607805,49314,14657,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,310.2578125,11.20703125,0.2496175765991211,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,50,3,3,success,1.0234073000001445,1.304407500000707,0.18962892305177392,46456,15230,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,376.390625,53.95703125,0.2590179443359375,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,100,1,3,success,0.8848116999997728,0.9247263999995994,0.03841883641974566,111132,21138,0,,,368.51953125,17.24609375,0.2903881072998047,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,100,1,3,success,5.576088200000413,5.724076599999535,0.28329804514877244,105361,21674,0,,,492.21875,8.078125,0.32164764404296875,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,100,1,3,success,5.477993000000424,6.94607889999952,1.522888942120561,105634,21948,0,,,454.38671875,2.0,0.31920909881591797,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,100,1,3,success,1.2674130999994304,1.4066461000002164,0.12989850857332055,111132,21138,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,335.26171875,0.23046875,0.42326927185058594,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,100,1,3,success,7.68176719999974,8.348653600000034,0.5022651432268549,105361,21674,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,421.83203125,34.6015625,0.43857860565185547,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,100,2,3,success,0.8263194000001022,0.8584276999999929,0.1275026343001749,133079,26044,0,,,373.84375,0.15625,0.2899284362792969,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,100,2,3,success,8.086081600000398,11.264990200000284,1.8686987023604886,127479,27575,0,,,480.0625,42.80078125,0.33793163299560547,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,100,2,3,success,9.126519899999948,10.135679600000003,0.9293295275057594,127342,27615,0,,,512.94140625,50.5,0.3205280303955078,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,100,2,3,success,1.0725439999996524,1.162814299999809,0.05538929758321833,133079,26044,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,348.8828125,47.16015625,0.4478483200073242,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,100,2,3,success,6.930694399999993,7.005721399999857,0.7361014580338752,127479,27575,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,454.28125,64.90234375,0.49077892303466797,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,100,3,3,success,0.7535813000004055,0.8326164000000063,0.08604882463803265,141861,27269,0,,,409.46484375,17.921875,0.2993783950805664,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,100,3,3,success,7.405970400000115,8.988413600000058,0.9776743921788482,134670,29494,0,,,463.484375,53.4765625,0.31984806060791016,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,100,3,3,success,8.36516980000033,8.463574399999743,0.21699858541810974,135753,29552,0,,,478.9765625,59.89453125,0.34084224700927734,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,100,3,3,success,0.7823890999998184,0.7881154999995488,0.005613232846618752,141861,27269,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,420.3359375,49.30859375,0.3951864242553711,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,100,3,3,success,5.721865600000456,8.636096100000032,1.7408352522450614,134670,29494,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,405.07421875,11.6796875,0.41657543182373047,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,156,1,3,success,3.0220257000000856,4.420219800000268,0.9157795790310758,223178,34773,0,,,362.1953125,38.42578125,0.35198116302490234,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,156,1,3,success,21.13928119999946,22.039838900000177,2.0194073170564613,215537,35513,0,,,534.73046875,96.60546875,0.3668346405029297,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,156,1,3,success,16.275127099999736,21.224254400000063,2.9081874677660533,212829,35530,0,,,600.48046875,49.53125,0.3906745910644531,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,156,1,3,success,2.14320620000035,2.1690548000005947,0.058064234600319224,223178,34773,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,393.90625,62.72265625,0.5432662963867188,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,156,1,3,success,14.013345399999707,17.01420700000017,1.8669480073621894,215537,35513,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,516.9140625,12.33203125,0.5662965774536133,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,156,2,3,success,3.139304799999991,3.2587547000002814,0.07810547508864232,268669,43613,0,,,424.765625,77.83984375,0.3492889404296875,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,156,2,3,success,14.678201900000204,15.09850439999991,3.0830248537026064,257412,44667,0,,,563.984375,52.18359375,0.39020252227783203,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,156,2,3,success,17.859191600000486,19.696155599999656,6.713832062709425,257441,43940,0,,,641.86328125,10.015625,0.3666038513183594,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,156,2,3,success,2.4134610000000976,2.5137934999993377,0.14424331964809908,268669,43613,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,460.3359375,50.02734375,0.5889816284179688,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,156,2,3,success,19.03750510000009,23.3432186,3.784365618505318,257412,44667,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,461.91796875,46.16015625,0.5845718383789062,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,156,3,3,success,2.2545379000002868,3.8424552999995285,1.146815450735655,278465,43526,0,,,430.05078125,79.27734375,0.35068225860595703,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,156,3,3,success,17.527829399999973,17.74919460000001,0.3137600806177196,268802,46491,0,,,518.9296875,19.21875,0.3682441711425781,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,156,3,3,success,26.091659499999878,32.20010999999977,4.018633836788332,268953,46454,0,,,622.03125,132.93359375,0.3667421340942383,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,156,3,3,success,3.246738499999992,4.6374980999999025,1.0591896691345275,278465,43526,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,408.3359375,82.65625,0.48181629180908203,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,156,3,3,success,14.212997699999505,17.66774400000031,2.1904371059089796,268802,46491,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,716.41015625,193.83203125,0.508723258972168,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,300,1,3,success,7.913360599999578,8.467410899999777,1.6277698248904475,624556,76863,0,,,564.62109375,80.35546875,0.6863918304443359,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,300,1,3,success,49.930624600000556,55.47141280000051,3.807094538632226,606875,78381,0,,,771.79296875,162.77734375,0.7417840957641602,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,300,1,3,success,88.3114956999998,90.95725839999977,2.6890208164554914,604115,78608,0,,,945.50390625,138.79296875,0.7439584732055664,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,300,1,3,success,14.182331400000294,14.399501199999577,1.2340105954507925,624556,76863,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,489.25390625,37.375,1.0429277420043945,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,300,1,3,success,67.14017619999959,73.02524810000068,3.9971907116307523,606875,78381,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,833.91015625,0.47265625,1.1214828491210938,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,300,2,3,success,11.255669899999702,14.601542999998856,2.759267586097532,741029,93904,0,,,651.42578125,139.6953125,0.684361457824707,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,300,2,3,success,71.92672499999935,75.56546639999942,14.159573059595935,713593,99233,0,,,957.25,182.65234375,0.7407999038696289,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,300,2,3,success,69.86237099999926,76.23200489999908,6.825978729253485,715397,98987,0,,,1183.0390625,38.01171875,0.7435970306396484,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,300,2,3,success,11.557025000000067,15.639362699999765,2.9189668960908555,741029,93904,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,573.0234375,81.921875,1.25885009765625,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,300,2,3,success,65.9613945000001,72.13254059999963,5.430145581521088,713593,99233,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,971.828125,103.953125,1.1504688262939453,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt1,Qiskit,300,3,3,success,11.20821419999993,12.816617000000406,1.185838359634023,778634,99508,0,,,693.05078125,126.05078125,0.6843996047973633,3.1086244689504383e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt2,Qiskit,300,3,3,success,69.63098030000037,72.44886000000042,1.7948218718088407,754199,103090,0,,,1182.13671875,192.69140625,0.7405681610107422,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,qiskit_opt3,Qiskit,300,3,3,success,81.71613260000049,99.03574870000011,13.234874945502119,753647,103582,0,,,1306.51171875,117.62890625,0.7418937683105469,3.3306690738754696e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl1_cx,PSF-Zero,300,3,3,success,13.76745739999933,16.239627299999484,2.0761911621449105,778634,99508,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,579.99609375,96.234375,0.9811191558837891,1.5543122344752192e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
passthrough,psf_rl2_cx,PSF-Zero,300,3,3,success,73.35476529999869,74.92058100000031,14.116612348280391,754199,103090,0,,PSF-Zero Rust Core executed for 0/0 blocks (0 fell back); block_gate_floor=12; verify=False; entangling_basis=cx.,936.25390625,285.265625,1.0329809188842773,3.774758283725532e-15,Windows-10-10.0.26100-SP0,3.11.9,2.5.2,spawn,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel"
