part,spare,seed,rep,pass_name,seconds
A-L1,8,0,1,CheckMap,7.963180541992188e-05
A-L1,8,0,1,FilterOpNodes,0.00036454200744628906
A-L1,8,0,1,Size,5.9604644775390625e-06
A-L1,8,0,1,Depth,0.0002143383026123047
A-L1,8,0,1,FixedPoint,1.8358230590820312e-05
A-L1,8,0,1,Optimize1qGatesDecomposition,0.001882791519165039
A-L1,8,0,1,GatesInBasis,0.00012612342834472656
A-L1,8,0,2,ContainsInstruction,1.0728836059570312e-05
A-L1,8,0,2,UnitarySynthesis,6.67572021484375e-06
A-L1,8,0,2,HighLevelSynthesis,0.00011372566223144531
A-L1,8,0,2,BasisTranslator,0.0011246204376220703
A-L1,8,0,2,InverseCancellation,0.00021004676818847656
A-L1,8,0,2,ContractIdleWiresInControlFlow,4.291534423828125e-06
A-L1,8,0,2,SetLayout,5.53131103515625e-05
A-L1,8,0,2,FullAncillaAllocation,3.814697265625e-05
A-L1,8,0,2,EnlargeWithAncilla,2.4318695068359375e-05
A-L1,8,0,2,ApplyLayout,0.00021028518676757812
A-L1,8,0,2,CheckMap,8.177757263183594e-05
A-L1,8,0,2,FilterOpNodes,0.0003275871276855469
A-L1,8,0,2,Size,6.9141387939453125e-06
A-L1,8,0,2,Depth,0.00022649765014648438
A-L1,8,0,2,FixedPoint,1.9788742065429688e-05
A-L1,8,0,2,Optimize1qGatesDecomposition,0.00272369384765625
A-L1,8,0,2,GatesInBasis,0.0001220703125
A-L1,8,0,3,ContainsInstruction,1.0251998901367188e-05
A-L1,8,0,3,UnitarySynthesis,7.152557373046875e-06
A-L1,8,0,3,HighLevelSynthesis,0.00011610984802246094
A-L1,8,0,3,BasisTranslator,0.0014195442199707031
A-L1,8,0,3,InverseCancellation,0.0002086162567138672
A-L1,8,0,3,ContractIdleWiresInControlFlow,4.5299530029296875e-06
A-L1,8,0,3,SetLayout,5.698204040527344e-05
A-L1,8,0,3,FullAncillaAllocation,3.695487976074219e-05
A-L1,8,0,3,EnlargeWithAncilla,5.435943603515625e-05
A-L1,8,0,3,ApplyLayout,0.00023674964904785156
A-L1,8,0,3,CheckMap,6.723403930664062e-05
A-L1,8,0,3,FilterOpNodes,0.0003616809844970703
A-L1,8,0,3,Size,6.9141387939453125e-06
A-L1,8,0,3,Depth,0.00018095970153808594
A-L1,8,0,3,FixedPoint,1.7404556274414062e-05
A-L1,8,0,3,Optimize1qGatesDecomposition,0.0038084983825683594
A-L1,8,0,3,GatesInBasis,0.0001270771026611328
A-L1,8,0,4,ContainsInstruction,9.775161743164062e-06
A-L1,8,0,4,UnitarySynthesis,6.9141387939453125e-06
A-L1,8,0,4,HighLevelSynthesis,0.00011491775512695312
A-L1,8,0,4,BasisTranslator,0.0015332698822021484
A-L1,8,0,4,InverseCancellation,0.00027632713317871094
A-L1,8,0,4,ContractIdleWiresInControlFlow,5.7220458984375e-06
A-L1,8,0,4,SetLayout,5.340576171875e-05
A-L1,8,0,4,FullAncillaAllocation,3.695487976074219e-05
A-L1,8,0,4,EnlargeWithAncilla,0.00023126602172851562
A-L1,8,0,4,ApplyLayout,0.00023055076599121094
A-L1,8,0,4,CheckMap,7.462501525878906e-05
A-L1,8,0,4,FilterOpNodes,0.0003867149353027344
A-L1,8,0,4,Size,6.9141387939453125e-06
A-L1,8,0,4,Depth,0.00020694732666015625
A-L1,8,0,4,FixedPoint,1.71661376953125e-05
A-L1,8,0,4,Optimize1qGatesDecomposition,0.002783536911010742
A-L1,8,0,4,GatesInBasis,0.00012087821960449219
A-L1,8,1,0,ContainsInstruction,1.239776611328125e-05
A-L1,8,1,0,UnitarySynthesis,7.152557373046875e-06
A-L1,8,1,0,HighLevelSynthesis,0.00011920928955078125
A-L1,8,1,0,BasisTranslator,0.0013887882232666016
A-L1,8,1,0,InverseCancellation,0.000263214111328125
A-L1,8,1,0,ContractIdleWiresInControlFlow,6.198883056640625e-06
A-L1,8,1,0,SetLayout,5.9604644775390625e-05
A-L1,8,1,0,FullAncillaAllocation,3.9577484130859375e-05
A-L1,8,1,0,EnlargeWithAncilla,2.5987625122070312e-05
A-L1,8,1,0,ApplyLayout,0.0002644062042236328
A-L1,8,1,0,CheckMap,8.58306884765625e-05
A-L1,8,1,0,FilterOpNodes,0.00038313865661621094
A-L1,8,1,0,Size,6.4373016357421875e-06
A-L1,8,1,0,Depth,0.0002071857452392578
A-L1,8,1,0,FixedPoint,2.002716064453125e-05
A-L1,8,1,0,Optimize1qGatesDecomposition,0.0021038055419921875
A-L1,8,1,0,GatesInBasis,0.00013899803161621094
A-L1,8,1,1,ContainsInstruction,1.33514404296875e-05
A-L1,8,1,1,UnitarySynthesis,6.9141387939453125e-06
A-L1,8,1,1,HighLevelSynthesis,0.0001087188720703125
A-L1,8,1,1,BasisTranslator,0.0015931129455566406
A-L1,8,1,1,InverseCancellation,0.0002875328063964844
A-L1,8,1,1,ContractIdleWiresInControlFlow,6.198883056640625e-06
A-L1,8,1,1,SetLayout,5.555152893066406e-05
A-L1,8,1,1,FullAncillaAllocation,4.124641418457031e-05
A-L1,8,1,1,EnlargeWithAncilla,2.5033950805664062e-05
A-L1,8,1,1,ApplyLayout,0.0002372264862060547
A-L1,8,1,1,CheckMap,6.866455078125e-05
A-L1,8,1,1,FilterOpNodes,0.00033092498779296875
A-L1,8,1,1,Size,8.344650268554688e-06
A-L1,8,1,1,Depth,0.00025916099548339844
A-L1,8,1,1,FixedPoint,2.765655517578125e-05
A-L1,8,1,1,Optimize1qGatesDecomposition,0.0030248165130615234
A-L1,8,1,1,GatesInBasis,0.00022912025451660156
A-L1,8,1,2,ContainsInstruction,1.3113021850585938e-05
A-L1,8,1,2,UnitarySynthesis,7.867813110351562e-06
A-L1,8,1,2,HighLevelSynthesis,0.00011897087097167969
A-L1,8,1,2,BasisTranslator,0.0014438629150390625
A-L1,8,1,2,InverseCancellation,0.00024390220642089844
A-L1,8,1,2,ContractIdleWiresInControlFlow,5.245208740234375e-06
A-L1,8,1,2,SetLayout,5.5789947509765625e-05
A-L1,8,1,2,FullAncillaAllocation,4.00543212890625e-05
A-L1,8,1,2,EnlargeWithAncilla,2.7418136596679688e-05
A-L1,8,1,2,ApplyLayout,0.00025177001953125
A-L1,8,1,2,CheckMap,8.106231689453125e-05
A-L1,8,1,2,FilterOpNodes,0.0003764629364013672
A-L1,8,1,2,Size,7.62939453125e-06
A-L1,8,1,2,Depth,0.00031280517578125
A-L1,8,1,2,FixedPoint,2.5033950805664062e-05
A-L1,8,1,2,Optimize1qGatesDecomposition,0.0034635066986083984
A-L1,8,1,2,GatesInBasis,0.0001480579376220703
A-L1,8,1,3,ContainsInstruction,1.430511474609375e-05
A-L1,8,1,3,UnitarySynthesis,9.059906005859375e-06
A-L1,8,1,3,HighLevelSynthesis,0.00013709068298339844
A-L1,8,1,3,BasisTranslator,0.001817464828491211
A-L1,8,1,3,InverseCancellation,0.00029969215393066406
A-L1,8,1,3,ContractIdleWiresInControlFlow,5.245208740234375e-06
A-L1,8,1,3,SetLayout,8.368492126464844e-05
A-L1,8,1,3,FullAncillaAllocation,4.410743713378906e-05
A-L1,8,1,3,EnlargeWithAncilla,3.266334533691406e-05
A-L1,8,1,3,ApplyLayout,0.000274658203125
A-L1,8,1,3,CheckMap,0.00010848045349121094
A-L1,8,1,3,FilterOpNodes,0.0004119873046875
A-L1,8,1,3,Size,7.152557373046875e-06
A-L1,8,1,3,Depth,0.0001938343048095703
A-L1,8,1,3,FixedPoint,2.002716064453125e-05
A-L1,8,1,3,Optimize1qGatesDecomposition,0.0027871131896972656
A-L1,8,1,3,GatesInBasis,0.00012683868408203125
A-L1,8,1,4,ContainsInstruction,1.1920928955078125e-05
A-L1,8,1,4,UnitarySynthesis,7.62939453125e-06
A-L1,8,1,4,HighLevelSynthesis,0.00012755393981933594
A-L1,8,1,4,BasisTranslator,0.0015420913696289062
A-L1,8,1,4,InverseCancellation,0.0002760887145996094
A-L1,8,1,4,ContractIdleWiresInControlFlow,4.5299530029296875e-06
A-L1,8,1,4,SetLayout,5.412101745605469e-05
A-L1,8,1,4,FullAncillaAllocation,3.9577484130859375e-05
A-L1,8,1,4,EnlargeWithAncilla,2.4080276489257812e-05
A-L1,8,1,4,ApplyLayout,0.00021982192993164062
A-L1,8,1,4,CheckMap,8.440017700195312e-05
A-L1,8,1,4,FilterOpNodes,0.00040268898010253906
A-L1,8,1,4,Size,7.62939453125e-06
A-L1,8,1,4,Depth,0.00023436546325683594
A-L1,8,1,4,FixedPoint,2.2411346435546875e-05
A-L1,8,1,4,Optimize1qGatesDecomposition,0.0019121170043945312
A-L1,8,1,4,GatesInBasis,0.00017642974853515625
A-L1,8,2,0,ContainsInstruction,1.049041748046875e-05
A-L1,8,2,0,UnitarySynthesis,6.198883056640625e-06
A-L1,8,2,0,HighLevelSynthesis,0.00010848045349121094
A-L1,8,2,0,BasisTranslator,0.0014052391052246094
A-L1,8,2,0,InverseCancellation,0.00020742416381835938
A-L1,8,2,0,ContractIdleWiresInControlFlow,4.291534423828125e-06
A-L1,8,2,0,SetLayout,5.412101745605469e-05
A-L1,8,2,0,FullAncillaAllocation,5.364418029785156e-05
A-L1,8,2,0,EnlargeWithAncilla,2.5987625122070312e-05
A-L1,8,2,0,ApplyLayout,0.0002338886260986328
A-L1,8,2,0,CheckMap,8.153915405273438e-05
A-L1,8,2,0,FilterOpNodes,0.0003345012664794922
A-L1,8,2,0,Size,6.4373016357421875e-06
A-L1,8,2,0,Depth,0.00018644332885742188
A-L1,8,2,0,FixedPoint,1.7642974853515625e-05
A-L1,8,2,0,Optimize1qGatesDecomposition,0.0036649703979492188
A-L1,8,2,0,GatesInBasis,0.00012111663818359375
A-L1,8,2,1,ContainsInstruction,1.0251998901367188e-05
A-L1,8,2,1,UnitarySynthesis,6.9141387939453125e-06
A-L1,8,2,1,HighLevelSynthesis,0.00011086463928222656
A-L1,8,2,1,BasisTranslator,0.001398324966430664
A-L1,8,2,1,InverseCancellation,0.00023889541625976562
A-L1,8,2,1,ContractIdleWiresInControlFlow,3.814697265625e-06
A-L1,8,2,1,SetLayout,6.580352783203125e-05
A-L1,8,2,1,FullAncillaAllocation,3.886222839355469e-05
A-L1,8,2,1,EnlargeWithAncilla,2.5510787963867188e-05
A-L1,8,2,1,ApplyLayout,0.00021910667419433594
A-L1,8,2,1,CheckMap,0.0001010894775390625
A-L1,8,2,1,FilterOpNodes,0.0003619194030761719
A-L1,8,2,1,Size,7.152557373046875e-06
A-L1,8,2,1,Depth,0.00019097328186035156
A-L1,8,2,1,FixedPoint,1.9788742065429688e-05
A-L1,8,2,1,Optimize1qGatesDecomposition,0.0019440650939941406
A-L1,8,2,1,GatesInBasis,0.00012826919555664062
A-L1,8,2,2,ContainsInstruction,1.0967254638671875e-05
A-L1,8,2,2,UnitarySynthesis,6.9141387939453125e-06
A-L1,8,2,2,HighLevelSynthesis,0.00011754035949707031
A-L1,8,2,2,BasisTranslator,0.0013077259063720703
A-L1,8,2,2,InverseCancellation,0.0002925395965576172
A-L1,8,2,2,ContractIdleWiresInControlFlow,5.4836273193359375e-06
A-L1,8,2,2,SetLayout,6.771087646484375e-05
A-L1,8,2,2,FullAncillaAllocation,3.910064697265625e-05
A-L1,8,2,2,EnlargeWithAncilla,2.4318695068359375e-05
A-L1,8,2,2,ApplyLayout,0.00022745132446289062
A-L1,8,2,2,CheckMap,8.296966552734375e-05
A-L1,8,2,2,FilterOpNodes,0.0003330707550048828
A-L1,8,2,2,Size,7.62939453125e-06
A-L1,8,2,2,Depth,0.00019431114196777344
A-L1,8,2,2,FixedPoint,1.8596649169921875e-05
A-L1,8,2,2,Optimize1qGatesDecomposition,0.002955913543701172
A-L1,8,2,2,GatesInBasis,0.00012874603271484375
A-L1,8,2,3,ContainsInstruction,9.298324584960938e-06
A-L1,8,2,3,UnitarySynthesis,6.4373016357421875e-06
A-L1,8,2,3,HighLevelSynthesis,0.00011849403381347656
A-L1,8,2,3,BasisTranslator,0.0014867782592773438
A-L1,8,2,3,InverseCancellation,0.0002541542053222656
A-L1,8,2,3,ContractIdleWiresInControlFlow,5.0067901611328125e-06
A-L1,8,2,3,SetLayout,5.817413330078125e-05
A-L1,8,2,3,FullAncillaAllocation,3.7670135498046875e-05
A-L1,8,2,3,EnlargeWithAncilla,2.47955322265625e-05
A-L1,8,2,3,ApplyLayout,0.0002193450927734375
A-L1,8,2,3,CheckMap,7.987022399902344e-05
A-L1,8,2,3,FilterOpNodes,0.0003688335418701172
A-L1,8,2,3,Size,7.3909759521484375e-06
A-L1,8,2,3,Depth,0.00018262863159179688
A-L1,8,2,3,FixedPoint,1.7881393432617188e-05
A-L1,8,2,3,Optimize1qGatesDecomposition,0.0036656856536865234
A-L1,8,2,3,GatesInBasis,0.00013113021850585938
A-L1,8,2,4,ContainsInstruction,1.049041748046875e-05
A-L1,8,2,4,UnitarySynthesis,6.9141387939453125e-06
A-L1,8,2,4,HighLevelSynthesis,0.0001361370086669922
A-L1,8,2,4,BasisTranslator,0.002471446990966797
A-L1,8,2,4,InverseCancellation,0.00022411346435546875
A-L1,8,2,4,ContractIdleWiresInControlFlow,3.814697265625e-06
A-L1,8,2,4,SetLayout,5.698204040527344e-05
A-L1,8,2,4,FullAncillaAllocation,3.910064697265625e-05
A-L1,8,2,4,EnlargeWithAncilla,2.4557113647460938e-05
A-L1,8,2,4,ApplyLayout,0.00023293495178222656
A-L1,8,2,4,CheckMap,8.130073547363281e-05
A-L1,8,2,4,FilterOpNodes,0.00033092498779296875
A-L1,8,2,4,Size,7.152557373046875e-06
A-L1,8,2,4,Depth,0.00020575523376464844
A-L1,8,2,4,FixedPoint,1.8358230590820312e-05
A-L1,8,2,4,Optimize1qGatesDecomposition,0.0026884078979492188
A-L1,8,2,4,GatesInBasis,0.00012373924255371094
A-L1,8,3,0,ContainsInstruction,1.0251998901367188e-05
A-L1,8,3,0,UnitarySynthesis,6.9141387939453125e-06
A-L1,8,3,0,HighLevelSynthesis,0.00011301040649414062
A-L1,8,3,0,BasisTranslator,0.0013086795806884766
A-L1,8,3,0,InverseCancellation,0.0002040863037109375
A-L1,8,3,0,ContractIdleWiresInControlFlow,3.814697265625e-06
A-L1,8,3,0,SetLayout,5.5789947509765625e-05
A-L1,8,3,0,FullAncillaAllocation,3.7670135498046875e-05
A-L1,8,3,0,EnlargeWithAncilla,2.3126602172851562e-05
A-L1,8,3,0,ApplyLayout,0.00022220611572265625
A-L1,8,3,0,CheckMap,8.320808410644531e-05
A-L1,8,3,0,FilterOpNodes,0.00035262107849121094
A-L1,8,3,0,Size,7.152557373046875e-06
A-L1,8,3,0,Depth,0.0001914501190185547
A-L1,8,3,0,FixedPoint,1.7642974853515625e-05
A-L1,8,3,0,Optimize1qGatesDecomposition,0.0027921199798583984
A-L1,8,3,0,GatesInBasis,0.00012159347534179688
A-L1,8,3,1,ContainsInstruction,1.0013580322265625e-05
A-L1,8,3,1,UnitarySynthesis,7.152557373046875e-06
A-L1,8,3,1,HighLevelSynthesis,0.00010585784912109375
A-L1,8,3,1,BasisTranslator,0.001233816146850586
A-L1,8,3,1,InverseCancellation,0.00022220611572265625
A-L1,8,3,1,ContractIdleWiresInControlFlow,3.814697265625e-06
A-L1,8,3,1,SetLayout,7.390975952148438e-05
A-L1,8,3,1,FullAncillaAllocation,4.0531158447265625e-05
A-L1,8,3,1,EnlargeWithAncilla,2.6941299438476562e-05
A-L1,8,3,1,ApplyLayout,0.00021767616271972656
A-L1,8,3,1,CheckMap,8.344650268554688e-05
A-L1,8,3,1,FilterOpNodes,0.00039649009704589844
A-L1,8,3,1,Size,5.9604644775390625e-06
A-L1,8,3,1,Depth,0.0002009868621826172
A-L1,8,3,1,FixedPoint,1.811981201171875e-05
A-L1,8,3,1,Optimize1qGatesDecomposition,0.0037317276000976562
A-L1,8,3,1,GatesInBasis,0.00013303756713867188
A-L1,8,3,2,ContainsInstruction,9.775161743164062e-06
A-L1,8,3,2,UnitarySynthesis,6.67572021484375e-06
A-L1,8,3,2,HighLevelSynthesis,0.00011134147644042969
A-L1,8,3,2,BasisTranslator,0.001294851303100586
A-L1,8,3,2,InverseCancellation,0.00022149085998535156
A-L1,8,3,2,ContractIdleWiresInControlFlow,4.0531158447265625e-06
A-L1,8,3,2,SetLayout,5.7220458984375e-05
A-L1,8,3,2,FullAncillaAllocation,3.814697265625e-05
A-L1,8,3,2,EnlargeWithAncilla,2.8371810913085938e-05
A-L1,8,3,2,ApplyLayout,0.00025153160095214844
A-L1,8,3,2,CheckMap,8.654594421386719e-05
A-L1,8,3,2,FilterOpNodes,0.00036334991455078125
A-L1,8,3,2,Size,6.198883056640625e-06
A-L1,8,3,2,Depth,0.000194549560546875
A-L1,8,3,2,FixedPoint,1.8358230590820312e-05
A-L1,8,3,2,Optimize1qGatesDecomposition,0.003289461135864258
A-L1,8,3,2,GatesInBasis,0.00011944770812988281
A-L1,8,3,3,ContainsInstruction,1.0967254638671875e-05
A-L1,8,3,3,UnitarySynthesis,7.152557373046875e-06
A-L1,8,3,3,HighLevelSynthesis,0.00011420249938964844
A-L1,8,3,3,BasisTranslator,0.0012133121490478516
A-L1,8,3,3,InverseCancellation,0.0002639293670654297
A-L1,8,3,3,ContractIdleWiresInControlFlow,4.291534423828125e-06
A-L1,8,3,3,SetLayout,5.435943603515625e-05
A-L1,8,3,3,FullAncillaAllocation,3.743171691894531e-05
A-L1,8,3,3,EnlargeWithAncilla,2.5272369384765625e-05
A-L1,8,3,3,ApplyLayout,0.00023555755615234375
A-L1,8,3,3,CheckMap,8.368492126464844e-05
A-L1,8,3,3,FilterOpNodes,0.00033283233642578125
A-L1,8,3,3,Size,2.09808349609375e-05
A-L1,8,3,3,Depth,0.0002512931823730469
A-L1,8,3,3,FixedPoint,2.0503997802734375e-05
A-L1,8,3,3,Optimize1qGatesDecomposition,0.0018634796142578125
A-L1,8,3,3,GatesInBasis,0.0001304149627685547
A-L1,8,3,4,ContainsInstruction,1.0013580322265625e-05
A-L1,8,3,4,UnitarySynthesis,6.67572021484375e-06
A-L1,8,3,4,HighLevelSynthesis,0.00013828277587890625
A-L1,8,3,4,BasisTranslator,0.0017185211181640625
A-L1,8,3,4,InverseCancellation,0.0002491474151611328
A-L1,8,3,4,ContractIdleWiresInControlFlow,4.0531158447265625e-06
A-L1,8,3,4,SetLayout,5.8650970458984375e-05
A-L1,8,3,4,FullAncillaAllocation,3.838539123535156e-05
A-L1,8,3,4,EnlargeWithAncilla,2.8371810913085938e-05
A-L1,8,3,4,ApplyLayout,0.00022459030151367188
A-L1,8,3,4,CheckMap,0.00010395050048828125
A-L1,8,3,4,FilterOpNodes,0.0003597736358642578
A-L1,8,3,4,Size,5.7220458984375e-06
A-L1,8,3,4,Depth,0.0001971721649169922
A-L1,8,3,4,FixedPoint,1.7642974853515625e-05
A-L1,8,3,4,Optimize1qGatesDecomposition,0.0032029151916503906
A-L1,8,3,4,GatesInBasis,0.00012564659118652344
A-L1,8,4,0,ContainsInstruction,1.1682510375976562e-05
A-L1,8,4,0,UnitarySynthesis,6.198883056640625e-06
A-L1,8,4,0,HighLevelSynthesis,0.00012826919555664062
A-L1,8,4,0,BasisTranslator,0.0013065338134765625
A-L1,8,4,0,InverseCancellation,0.00021076202392578125
A-L1,8,4,0,ContractIdleWiresInControlFlow,4.5299530029296875e-06
A-L1,8,4,0,SetLayout,5.888938903808594e-05
A-L1,8,4,0,FullAncillaAllocation,4.601478576660156e-05
A-L1,8,4,0,EnlargeWithAncilla,2.6941299438476562e-05
A-L1,8,4,0,ApplyLayout,0.0002186298370361328
A-L1,8,4,0,CheckMap,6.866455078125e-05
A-L1,8,4,0,FilterOpNodes,0.00034165382385253906
A-L1,8,4,0,Size,6.9141387939453125e-06
A-L1,8,4,0,Depth,0.0002079010009765625
A-L1,8,4,0,FixedPoint,2.0503997802734375e-05
A-L1,8,4,0,Optimize1qGatesDecomposition,0.0038344860076904297
A-L1,8,4,0,GatesInBasis,0.00011849403381347656
A-L1,8,4,1,ContainsInstruction,1.0967254638671875e-05
A-L1,8,4,1,UnitarySynthesis,7.3909759521484375e-06
A-L1,8,4,1,HighLevelSynthesis,0.00012254714965820312
A-L1,8,4,1,BasisTranslator,0.001171112060546875
A-L1,8,4,1,InverseCancellation,0.00024247169494628906
A-L1,8,4,1,ContractIdleWiresInControlFlow,4.76837158203125e-06
A-L1,8,4,1,SetLayout,5.4836273193359375e-05
A-L1,8,4,1,FullAncillaAllocation,3.838539123535156e-05
A-L1,8,4,1,EnlargeWithAncilla,2.6702880859375e-05
A-L1,8,4,1,ApplyLayout,0.00021576881408691406
A-L1,8,4,1,CheckMap,8.630752563476562e-05
A-L1,8,4,1,FilterOpNodes,0.00036334991455078125
A-L1,8,4,1,Size,6.9141387939453125e-06
A-L1,8,4,1,Depth,0.00019407272338867188
A-L1,8,4,1,FixedPoint,1.8596649169921875e-05
A-L1,8,4,1,Optimize1qGatesDecomposition,0.0018880367279052734
A-L1,8,4,1,GatesInBasis,0.00012111663818359375
A-L1,8,4,2,ContainsInstruction,1.1205673217773438e-05
A-L1,8,4,2,UnitarySynthesis,7.152557373046875e-06
A-L1,8,4,2,HighLevelSynthesis,0.00011849403381347656
A-L1,8,4,2,BasisTranslator,0.0013651847839355469
A-L1,8,4,2,InverseCancellation,0.00020933151245117188
A-L1,8,4,2,ContractIdleWiresInControlFlow,4.0531158447265625e-06
A-L1,8,4,2,SetLayout,5.555152893066406e-05
A-L1,8,4,2,FullAncillaAllocation,3.600120544433594e-05
A-L1,8,4,2,EnlargeWithAncilla,2.8848648071289062e-05
A-L1,8,4,2,ApplyLayout,0.00025081634521484375
A-L1,8,4,2,CheckMap,7.152557373046875e-05
A-L1,8,4,2,FilterOpNodes,0.0003521442413330078
A-L1,8,4,2,Size,7.867813110351562e-06
A-L1,8,4,2,Depth,0.00022268295288085938
A-L1,8,4,2,FixedPoint,1.811981201171875e-05
A-L1,8,4,2,Optimize1qGatesDecomposition,0.0038306713104248047
A-L1,8,4,2,GatesInBasis,0.00018072128295898438
A-L1,8,4,3,ContainsInstruction,1.1205673217773438e-05
A-L1,8,4,3,UnitarySynthesis,7.3909759521484375e-06
A-L1,8,4,3,HighLevelSynthesis,0.0001227855682373047
A-L1,8,4,3,BasisTranslator,0.0011737346649169922
A-L1,8,4,3,InverseCancellation,0.00021147727966308594
A-L1,8,4,3,ContractIdleWiresInControlFlow,3.337860107421875e-06
A-L1,8,4,3,SetLayout,5.4836273193359375e-05
A-L1,8,4,3,FullAncillaAllocation,4.982948303222656e-05
A-L1,8,4,3,EnlargeWithAncilla,2.765655517578125e-05
A-L1,8,4,3,ApplyLayout,0.00021195411682128906
A-L1,8,4,3,CheckMap,9.799003601074219e-05
A-L1,8,4,3,FilterOpNodes,0.0003604888916015625
A-L1,8,4,3,Size,7.3909759521484375e-06
A-L1,8,4,3,Depth,0.00019025802612304688
A-L1,8,4,3,FixedPoint,1.7642974853515625e-05
A-L1,8,4,3,Optimize1qGatesDecomposition,0.002626657485961914
A-L1,8,4,3,GatesInBasis,0.00012063980102539062
A-L1,8,4,4,ContainsInstruction,1.0251998901367188e-05
A-L1,8,4,4,UnitarySynthesis,5.9604644775390625e-06
A-L1,8,4,4,HighLevelSynthesis,0.0001342296600341797
A-L1,8,4,4,BasisTranslator,0.0014255046844482422
A-L1,8,4,4,InverseCancellation,0.0002818107604980469
A-L1,8,4,4,ContractIdleWiresInControlFlow,4.5299530029296875e-06
A-L1,8,4,4,SetLayout,5.602836608886719e-05
A-L1,8,4,4,FullAncillaAllocation,3.62396240234375e-05
A-L1,8,4,4,EnlargeWithAncilla,2.9802322387695312e-05
A-L1,8,4,4,ApplyLayout,0.00022268295288085938
A-L1,8,4,4,CheckMap,6.985664367675781e-05
A-L1,8,4,4,FilterOpNodes,0.0003516674041748047
A-L1,8,4,4,Size,7.867813110351562e-06
A-L1,8,4,4,Depth,0.0002484321594238281
A-L1,8,4,4,FixedPoint,2.0503997802734375e-05
A-L1,8,4,4,Optimize1qGatesDecomposition,0.0030889511108398438
A-L1,8,4,4,GatesInBasis,0.00013327598571777344
C-L3,0,0,0,ContainsInstruction,1.430511474609375e-05
C-L3,0,0,0,UnitarySynthesis,0.004230022430419922
C-L3,0,0,0,HighLevelSynthesis,0.00022745132446289062
C-L3,0,0,0,BasisTranslator,0.0003447532653808594
C-L3,0,0,0,ElidePermutations,4.76837158203125e-06
C-L3,0,0,0,RemoveDiagonalGatesBeforeMeasure,3.409385681152344e-05
C-L3,0,0,0,RemoveIdentityEquivalent,0.0010581016540527344
C-L3,0,0,0,InverseCancellation,0.0005977153778076172
C-L3,0,0,0,ContractIdleWiresInControlFlow,6.4373016357421875e-06
C-L3,0,0,0,CommutativeCancellation,0.009262561798095703
C-L3,0,0,0,ConsolidateBlocks,0.0025703907012939453
C-L3,0,0,0,Split2QUnitaries,0.00033354759216308594
C-L3,0,0,0,SetLayout,5.9604644775390625e-06
C-L3,0,0,0,VF2Layout,6.242886304855347
C-L3,0,0,0,BarrierBeforeFinalMeasurements,7.390975952148438e-05
C-L3,0,0,0,SabreLayout,0.008493661880493164
C-L3,0,0,0,CheckMap,0.00011873245239257812
C-L3,0,0,0,VF2PostLayout,6.6762895584106445
C-L3,0,0,0,FilterOpNodes,6.318092346191406e-05
C-L3,0,0,0,Size,8.58306884765625e-06
C-L3,0,0,0,Depth,0.00015091896057128906
C-L3,0,0,0,MinimumPoint,0.00024080276489257812
C-L3,0,0,0,TwoQubitPeepholeOptimization,0.0023200511932373047
C-L3,0,0,0,Optimize1qGatesDecomposition,0.0021414756774902344
C-L3,0,0,0,GatesInBasis,0.00010967254638671875
C-L3,0,0,0,InstructionDurationCheck,4.76837158203125e-06
C-L3,0,1,0,ContainsInstruction,1.5020370483398438e-05
C-L3,0,1,0,UnitarySynthesis,0.001957416534423828
C-L3,0,1,0,HighLevelSynthesis,0.00022649765014648438
C-L3,0,1,0,BasisTranslator,0.0004012584686279297
C-L3,0,1,0,ElidePermutations,5.245208740234375e-06
C-L3,0,1,0,RemoveDiagonalGatesBeforeMeasure,2.7418136596679688e-05
C-L3,0,1,0,RemoveIdentityEquivalent,0.0023686885833740234
C-L3,0,1,0,InverseCancellation,0.0005927085876464844
C-L3,0,1,0,ContractIdleWiresInControlFlow,7.152557373046875e-06
C-L3,0,1,0,CommutativeCancellation,0.007014036178588867
C-L3,0,1,0,ConsolidateBlocks,0.002385854721069336
C-L3,0,1,0,Split2QUnitaries,0.0002605915069580078
C-L3,0,1,0,SetLayout,3.814697265625e-06
C-L3,0,1,0,VF2Layout,6.271817207336426
C-L3,0,1,0,BarrierBeforeFinalMeasurements,0.00017118453979492188
C-L3,0,1,0,SabreLayout,0.007179737091064453
C-L3,0,1,0,CheckMap,0.00020623207092285156
C-L3,0,1,0,VF2PostLayout,6.395603895187378
C-L3,0,1,0,FilterOpNodes,9.608268737792969e-05
C-L3,0,1,0,Size,1.0013580322265625e-05
C-L3,0,1,0,Depth,0.00025177001953125
C-L3,0,1,0,MinimumPoint,0.00022411346435546875
C-L3,0,1,0,TwoQubitPeepholeOptimization,0.002460956573486328
C-L3,0,1,0,Optimize1qGatesDecomposition,0.0029768943786621094
C-L3,0,1,0,GatesInBasis,0.00010752677917480469
C-L3,0,1,0,InstructionDurationCheck,4.0531158447265625e-05
C-L3,0,2,0,ContainsInstruction,2.002716064453125e-05
C-L3,0,2,0,UnitarySynthesis,0.002141237258911133
C-L3,0,2,0,HighLevelSynthesis,0.00020766258239746094
C-L3,0,2,0,BasisTranslator,0.00040030479431152344
C-L3,0,2,0,ElidePermutations,3.814697265625e-06
C-L3,0,2,0,RemoveDiagonalGatesBeforeMeasure,2.8133392333984375e-05
