run,seed,iteration,loss
ideal_L3,2,31,-4.950003878801396
ideal_L3,2,32,-4.954150727836866
ideal_L3,2,33,-4.9584349597729815
ideal_L3,2,34,-4.964146877489398
ideal_L3,2,35,-4.97166061723528
ideal_L3,2,36,-4.9796425680015375
ideal_L3,2,37,-4.985944043311164
ideal_L3,2,38,-4.989353548842632
ideal_L3,2,39,-4.99041722100366
A_L6,0,0,0.019366632354069574
A_L6,0,1,-2.319907886544923
A_L6,0,2,-3.6669175556417657
A_L6,0,3,-3.9817778907488868
A_L6,0,4,-3.9756109143438
A_L6,0,5,-3.932401773598884
A_L6,0,6,-3.9207051568374482
A_L6,0,7,-3.9680739335294275
A_L6,0,8,-4.084174219089964
A_L6,0,9,-4.245709401702669
A_L6,0,10,-4.38486723461093
A_L6,0,11,-4.458977802264108
A_L6,0,12,-4.479421916142319
A_L6,0,13,-4.472611769458216
A_L6,0,14,-4.456382217602746
A_L6,0,15,-4.440842108099296
A_L6,0,16,-4.434107912073375
A_L6,0,17,-4.443435431760943
A_L6,0,18,-4.471004166387194
A_L6,0,19,-4.509740404003032
A_L6,0,20,-4.54481768221768
A_L6,0,21,-4.563753498229905
A_L6,0,22,-4.566824867154435
A_L6,0,23,-4.564338962627702
A_L6,0,24,-4.5634846484826594
A_L6,0,25,-4.564212307342429
A_L6,0,26,-4.567368932317519
A_L6,0,27,-4.576507330752858
A_L6,0,28,-4.589906694691727
A_L6,0,29,-4.599716467289629
A_L6,0,30,-4.601228000700647
A_L6,0,31,-4.597242375168562
A_L6,0,32,-4.593759039562825
A_L6,0,33,-4.595326913510904
A_L6,0,34,-4.602449766397357
A_L6,0,35,-4.610900794057895
A_L6,0,36,-4.6158757564463775
A_L6,0,37,-4.61709762600287
A_L6,0,38,-4.617347873420838
A_L6,0,39,-4.617697118022787
A_L6,1,0,0.38895523024907513
A_L6,1,1,-1.826422668296111
A_L6,1,2,-3.057315459960635
A_L6,1,3,-3.3115350257856675
A_L6,1,4,-3.336188820816125
A_L6,1,5,-3.5625069816413224
A_L6,1,6,-3.8916269497312745
A_L6,1,7,-4.051829765014815
A_L6,1,8,-3.9886459879910587
A_L6,1,9,-3.89633671478991
A_L6,1,10,-3.9325114556229073
A_L6,1,11,-4.0917439836065626
A_L6,1,12,-4.28885169202505
A_L6,1,13,-4.430335749410091
A_L6,1,14,-4.471122873622496
A_L6,1,15,-4.439867245286686
A_L6,1,16,-4.403517518666821
A_L6,1,17,-4.402978062405876
A_L6,1,18,-4.4294265969689475
A_L6,1,19,-4.452191081092532
A_L6,1,20,-4.458471904696825
A_L6,1,21,-4.462179810965227
A_L6,1,22,-4.479523255800814
A_L6,1,23,-4.509031319923447
A_L6,1,24,-4.536238936096682
A_L6,1,25,-4.549915469696052
A_L6,1,26,-4.550344770386049
A_L6,1,27,-4.54590523533601
A_L6,1,28,-4.545595540431988
A_L6,1,29,-4.55273251073892
A_L6,1,30,-4.5643411144885695
A_L6,1,31,-4.576293305464599
A_L6,1,32,-4.586640702322041
A_L6,1,33,-4.594470853865465
A_L6,1,34,-4.5989231286512835
A_L6,1,35,-4.600435370481397
A_L6,1,36,-4.601341692671427
A_L6,1,37,-4.603435918231857
A_L6,1,38,-4.605748382860564
A_L6,1,39,-4.606368508875984
A_L6,2,0,-1.3517702172445358
A_L6,2,1,-2.775804537096238
A_L6,2,2,-2.9852498990062943
A_L6,2,3,-3.206210618840545
A_L6,2,4,-3.5610170589727232
A_L6,2,5,-3.962763150929554
A_L6,2,6,-4.256356765080331
A_L6,2,7,-4.328897874657565
A_L6,2,8,-4.291175481703688
A_L6,2,9,-4.275430163324653
A_L6,2,10,-4.296043133924067
A_L6,2,11,-4.308880405308933
A_L6,2,12,-4.314893242194582
A_L6,2,13,-4.348939449237928
A_L6,2,14,-4.405592929793509
A_L6,2,15,-4.451617827940529
A_L6,2,16,-4.471217923052253
A_L6,2,17,-4.474991664956173
A_L6,2,18,-4.478815211513884
A_L6,2,19,-4.491174381084504
A_L6,2,20,-4.511528364955524
A_L6,2,21,-4.532597075287602
A_L6,2,22,-4.547045601779069
A_L6,2,23,-4.554794124658812
A_L6,2,24,-4.56200329042572
A_L6,2,25,-4.571732439647003
A_L6,2,26,-4.580096709547014
A_L6,2,27,-4.583339398076013
A_L6,2,28,-4.583225263338788
A_L6,2,29,-4.583137093859774
A_L6,2,30,-4.583622062996109
A_L6,2,31,-4.584600024983429
A_L6,2,32,-4.58839239745949
A_L6,2,33,-4.596964252667023
A_L6,2,34,-4.607974948778359
A_L6,2,35,-4.616591560796633
A_L6,2,36,-4.620012004908619
A_L6,2,37,-4.619161356551854
A_L6,2,38,-4.617172039289982
A_L6,2,39,-4.616343199155037
D_L6,0,0,0.02129478262490521
D_L6,0,1,-2.4187863452503366
D_L6,0,2,-3.823210244201067
D_L6,0,3,-4.1512294518501225
D_L6,0,4,-4.144904020530677
D_L6,0,5,-4.098373785221957
D_L6,0,6,-4.085583096313192
D_L6,0,7,-4.135877495796297
D_L6,0,8,-4.257595701007221
D_L6,0,9,-4.426089763289935
D_L6,0,10,-4.570753607973139
D_L6,0,11,-4.647380165339608
D_L6,0,12,-4.668414626450148
D_L6,0,13,-4.661584807640278
D_L6,0,14,-4.645046153395992
D_L6,0,15,-4.628876940690557
D_L6,0,16,-4.621653620188334
D_L6,0,17,-4.631266535142573
D_L6,0,18,-4.659895315084155
D_L6,0,19,-4.700066146343034
D_L6,0,20,-4.736599512379174
D_L6,0,21,-4.7565116342181035
D_L6,0,22,-4.759864468919454
D_L6,0,23,-4.7572969423064535
D_L6,0,24,-4.756356148512228
D_L6,0,25,-4.757059118786041
D_L6,0,26,-4.760411083904962
D_L6,0,27,-4.770206745035314
D_L6,0,28,-4.784492167751914
D_L6,0,29,-4.794817966041649
D_L6,0,30,-4.796192725595275
D_L6,0,31,-4.7916010678046215
D_L6,0,32,-4.787475161856866
D_L6,0,33,-4.788876038173054
D_L6,0,34,-4.796497991608466
D_L6,0,35,-4.805737634512671
D_L6,0,36,-4.81127810031911
D_L6,0,37,-4.812685123424123
D_L6,0,38,-4.812896808268828
D_L6,0,39,-4.813186027941697
D_L6,1,0,0.4048192525256523
D_L6,1,1,-1.9054108429555017
D_L6,1,2,-3.1882025846331192
D_L6,1,3,-3.453933624784194
D_L6,1,4,-3.479943261983478
D_L6,1,5,-3.715517070548874
D_L6,1,6,-4.057840666012796
D_L6,1,7,-4.22414746709294
D_L6,1,8,-4.1585111874488305
D_L6,1,9,-4.062834422541144
D_L6,1,10,-4.101632499277011
D_L6,1,11,-4.2677894866933705
D_L6,1,12,-4.472581216470695
D_L6,1,13,-4.619113401719849
D_L6,1,14,-4.66108109623169
D_L6,1,15,-4.628490133068002
D_L6,1,16,-4.590916139095474
D_L6,1,17,-4.590575920408664
D_L6,1,18,-4.617945142799918
D_L6,1,19,-4.641175340589872
D_L6,1,20,-4.6474887267646485
D_L6,1,21,-4.651756133150082
D_L6,1,22,-4.6706883443182345
D_L6,1,23,-4.702069743046674
D_L6,1,24,-4.730510726568581
D_L6,1,25,-4.744301279906956
D_L6,1,26,-4.744087238241907
D_L6,1,27,-4.739088561183073
D_L6,1,28,-4.738916979196207
D_L6,1,29,-4.74675002604333
D_L6,1,30,-4.758998295489529
D_L6,1,31,-4.7712570909503285
D_L6,1,32,-4.781806949694501
D_L6,1,33,-4.789913180749875
D_L6,1,34,-4.7945615171636184
D_L6,1,35,-4.79603691168408
D_L6,1,36,-4.796863804379057
D_L6,1,37,-4.7990981904452985
D_L6,1,38,-4.801655988609075
D_L6,1,39,-4.8023158693337455
D_L6,2,0,-1.4103601682401452
D_L6,2,1,-2.8528179484548017
D_L6,2,2,-3.0547856873423425
D_L6,2,3,-3.2788424381029166
D_L6,2,4,-3.637420371392009
D_L6,2,5,-4.071973599805376
D_L6,2,6,-4.4319342414454495
D_L6,2,7,-4.540767923171717
D_L6,2,8,-4.486054451508761
D_L6,2,9,-4.448429326462629
D_L6,2,10,-4.466023584315282
D_L6,2,11,-4.487520313280373
D_L6,2,12,-4.493778903434923
D_L6,2,13,-4.519458500025519
D_L6,2,14,-4.574432359711278
D_L6,2,15,-4.630706092563205
D_L6,2,16,-4.663245700431085
D_L6,2,17,-4.671367033952274
D_L6,2,18,-4.671401064895268
D_L6,2,19,-4.679743381758621
D_L6,2,20,-4.70073449466266
D_L6,2,21,-4.72516634808286
D_L6,2,22,-4.740296176825843
D_L6,2,23,-4.744266021518395
D_L6,2,24,-4.747124947860574
D_L6,2,25,-4.756440393907069
D_L6,2,26,-4.76879422058993
D_L6,2,27,-4.776823708645023
D_L6,2,28,-4.778493549279917
D_L6,2,29,-4.777247233057326
D_L6,2,30,-4.776860177920063
D_L6,2,31,-4.779058744280922
D_L6,2,32,-4.7843634576934875
D_L6,2,33,-4.792055568101304
D_L6,2,34,-4.80017435985576
D_L6,2,35,-4.807144540771143
D_L6,2,36,-4.8120581855210025
D_L6,2,37,-4.814032966938277
D_L6,2,38,-4.813194017610267
D_L6,2,39,-4.811164046703468
A_L3,0,0,0.9433376381860809
A_L3,0,1,-0.3912127335595942
A_L3,0,2,-1.4401567375836228
A_L3,0,3,-2.0828789420273335
A_L3,0,4,-2.4757146878022875
A_L3,0,5,-2.7788028627400947
A_L3,0,6,-3.03100459785357
A_L3,0,7,-3.2345038115715745
A_L3,0,8,-3.4188489867627556
A_L3,0,9,-3.6143840681186905
A_L3,0,10,-3.818886640536179
A_L3,0,11,-4.017585827403437
A_L3,0,12,-4.1991093475630885
A_L3,0,13,-4.35268469893787
A_L3,0,14,-4.467177843310207
A_L3,0,15,-4.536182767043839
A_L3,0,16,-4.561559005996446
A_L3,0,17,-4.554842504847917
A_L3,0,18,-4.534446819999706
A_L3,0,19,-4.518938400410146
A_L3,0,20,-4.520817548874661
A_L3,0,21,-4.543230309146321
A_L3,0,22,-4.580625000710387
A_L3,0,23,-4.622749399003305
A_L3,0,24,-4.6592894468986
A_L3,0,25,-4.683133057448885
A_L3,0,26,-4.692082488791688
A_L3,0,27,-4.68940412978086
A_L3,0,28,-4.682809310170899
A_L3,0,29,-4.680863493494558
A_L3,0,30,-4.688001600866423
A_L3,0,31,-4.702355287393147
A_L3,0,32,-4.718412388999894
A_L3,0,33,-4.731489057499787
A_L3,0,34,-4.739952776971722
A_L3,0,35,-4.744408801683642
A_L3,0,36,-4.746211682738094
A_L3,0,37,-4.747063716587466
A_L3,0,38,-4.748997376039451
A_L3,0,39,-4.75349308323556
A_L3,1,0,-0.13848509945805612
A_L3,1,1,-1.1003310075620731
A_L3,1,2,-1.8713177614929601
A_L3,1,3,-2.339500373768733
A_L3,1,4,-2.608134670551797
A_L3,1,5,-2.8345665694076203
A_L3,1,6,-3.0652522212908813
A_L3,1,7,-3.2847836955245264
A_L3,1,8,-3.480395452686457
A_L3,1,9,-3.6573237237326914
A_L3,1,10,-3.8159764189063017
A_L3,1,11,-3.9498010848736156
A_L3,1,12,-4.062200793714914
A_L3,1,13,-4.154913563486725
A_L3,1,14,-4.225556215776427
A_L3,1,15,-4.28544786226928
A_L3,1,16,-4.356683677374602
A_L3,1,17,-4.446566454735006
A_L3,1,18,-4.5387339727643745
A_L3,1,19,-4.609246915221913
A_L3,1,20,-4.645607728711924
A_L3,1,21,-4.653846921234925
A_L3,1,22,-4.650056841197029
A_L3,1,23,-4.646824488005301
A_L3,1,24,-4.649638164901041
A_L3,1,25,-4.660015280123627
A_L3,1,26,-4.676164263017262
A_L3,1,27,-4.694146380809304
A_L3,1,28,-4.710747612351623
A_L3,1,29,-4.725014643737607
A_L3,1,30,-4.736428437697947
A_L3,1,31,-4.742912292187588
A_L3,1,32,-4.74339152606634
A_L3,1,33,-4.7410928516981246
A_L3,1,34,-4.742202413344953
A_L3,1,35,-4.750310466559398
A_L3,1,36,-4.762967530636458
A_L3,1,37,-4.7746917367542885
A_L3,1,38,-4.78267931001283
A_L3,1,39,-4.788715847036963
A_L3,2,0,0.09517142535144921
A_L3,2,1,-1.111053886086627
A_L3,2,2,-2.117604076731207
A_L3,2,3,-2.9155987505929057
A_L3,2,4,-3.48127726137048
A_L3,2,5,-3.8086436820036353
A_L3,2,6,-3.9517837757883854
A_L3,2,7,-4.005609648011113
A_L3,2,8,-4.048541817480805
A_L3,2,9,-4.118997949091868
A_L3,2,10,-4.219269537573995
A_L3,2,11,-4.329629624362491
A_L3,2,12,-4.428381890662407
A_L3,2,13,-4.505720149674065
A_L3,2,14,-4.562715881028208
A_L3,2,15,-4.60467260585975
A_L3,2,16,-4.634682634785946
A_L3,2,17,-4.652773901958233
A_L3,2,18,-4.661780004951049
A_L3,2,19,-4.669667446595285
A_L3,2,20,-4.68248578132184
A_L3,2,21,-4.699798355733466
A_L3,2,22,-4.7170249992342725
A_L3,2,23,-4.729982315188201
A_L3,2,24,-4.737933606780442
A_L3,2,25,-4.742525023102236
A_L3,2,26,-4.74511968210852
A_L3,2,27,-4.746530994059471
A_L3,2,28,-4.747896530646231
A_L3,2,29,-4.750470605860149
A_L3,2,30,-4.754477144811609
A_L3,2,31,-4.758868191660917
A_L3,2,32,-4.7628158893748225
A_L3,2,33,-4.766911110554773
A_L3,2,34,-4.772430601295747
A_L3,2,35,-4.779721954535145
A_L3,2,36,-4.787456298412623
A_L3,2,37,-4.793533104454708
A_L3,2,38,-4.796795492996489
A_L3,2,39,-4.797810775692655
