family,k,m,order,j,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
merged_pairs,,1,,,22,2,0,42,1.0,21,2,3,0,124.27695429999949,21,21,True,True,0,6429.787099998066,6412.643671035767,0.0,6428.855657577515,0.9973337485836343,3199.416399002075,0.0,3213.2272720336914,0.0,VF2PostLayout,3213.2272720336914,25,nonexistent solution,no better solution found,True,True,66,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,1,,,22,2,0,42,1.0,21,2,3,1,130.7082014000007,21,21,True,True,0,6475.736100001086,6464.503288269043,0.0,6464.503288269043,0.9982654000165261,3245.2666759490967,0.0,3219.2366123199463,0.0,VF2Layout,3245.2666759490967,25,nonexistent solution,no better solution found,True,True,66,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,2,,,23,2,0,42,1.0,21,0,3,0,138.1053624999986,21,21,True,True,0,844.354500000918,826.0114192962646,0.0,826.9004821777344,0.9782756168118564,826.0114192962646,0.0,0.0,0.0,VF2Layout,826.0114192962646,26,solution found,no better solution found,True,True,69,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,2,,,23,2,0,42,1.0,21,0,3,1,138.95127929999944,21,21,True,True,0,833.3947999999509,818.5739517211914,0.0,820.5740451812744,0.9822162937916574,818.5739517211914,0.0,0.0,0.0,VF2Layout,818.5739517211914,26,solution found,no better solution found,True,True,69,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,2,,,23,2,0,42,1.0,21,1,3,0,140.6932859999979,21,21,True,True,0,831.2691999999515,823.209285736084,0.0,828.3419609069824,0.9903040864934392,822.192907333374,0.0,1.016378402709961,0.0,VF2Layout,822.192907333374,26,solution found,no better solution found,True,True,69,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,2,,,23,2,0,42,1.0,21,1,3,1,141.52728449999995,21,21,True,True,0,844.2231999979413,830.3256034851074,0.0,837.1796607971191,0.9835380068767742,830.3256034851074,0.0,0.0,0.0,VF2Layout,830.3256034851074,26,solution found,no better solution found,True,True,69,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,2,,,23,2,0,42,1.0,21,2,3,0,143.28708449999976,21,21,True,True,0,847.8967000010016,823.2831954956055,0.0,854.9282550811768,0.9709711047284805,823.2831954956055,0.0,0.0,0.0,VF2Layout,823.2831954956055,26,solution found,no better solution found,True,True,69,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,2,,,23,2,0,42,1.0,21,2,3,1,144.13642160000018,21,21,True,True,0,840.3188000011141,833.8358402252197,0.0,833.8358402252197,0.992285118724125,833.8358402252197,0.0,0.0,0.0,VF2Layout,833.8358402252197,26,solution found,no better solution found,True,True,69,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3,,,24,2,0,42,1.0,21,0,3,0,145.0709984999994,21,21,True,True,0,23.04070000172942,0.0,0.0,15.899181365966797,0.0,0.0,0.0,0.0,0.0,CommutativeCancellation,15.899181365966797,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3,,,24,2,0,42,1.0,21,0,3,1,145.09565989999828,21,21,True,True,0,22.205400000530062,11.335611343383789,0.0,11.335611343383789,0.5104889505756797,11.335611343383789,0.0,0.0,0.0,VF2Layout,11.335611343383789,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3,,,24,2,0,42,1.0,21,1,3,0,145.2057418000004,21,21,True,True,0,23.095500000636093,2.0101070404052734,0.0,19.734621047973633,0.08703457558181946,2.0101070404052734,0.0,0.0,0.0,GatesInBasis,15.718936920166016,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3,,,24,2,0,42,1.0,21,1,3,1,145.2302853000001,21,21,True,True,0,25.97299999979441,20.901203155517578,0.0,20.901203155517578,0.8047281082540724,20.901203155517578,0.0,0.0,0.0,VF2Layout,20.901203155517578,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3,,,24,2,0,42,1.0,21,2,3,0,145.34266840000055,21,21,True,True,0,26.653900000383146,15.917539596557617,0.0,15.917539596557617,0.5971936413181113,15.917539596557617,0.0,0.0,0.0,VF2Layout,15.917539596557617,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3,,,24,2,0,42,1.0,21,2,3,1,145.37086249999993,21,21,True,True,0,22.80120000068564,16.1135196685791,0.0,16.1135196685791,0.7066961242432224,16.1135196685791,0.0,0.0,0.0,VF2Layout,16.1135196685791,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,4,,,25,2,0,42,1.0,21,0,3,0,145.48415699999896,21,21,True,True,0,23.704499999439577,15.653371810913086,0.0,15.653371810913086,0.6603544395065563,15.653371810913086,0.0,0.0,0.0,VF2Layout,15.653371810913086,26,solution found,no better solution found,True,True,75,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,4,,,25,2,0,42,1.0,21,0,3,1,145.50944739999977,21,21,True,True,0,22.930700000870274,0.0,0.0,15.657424926757812,0.0,0.0,0.0,0.0,0.0,TwoQubitPeepholeOptimization,15.657424926757812,26,solution found,no better solution found,True,True,75,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,4,,,25,2,0,42,1.0,21,1,3,0,145.62240759999986,21,21,True,True,0,23.785199999110773,15.931367874145508,0.0,15.931367874145508,0.669801720176459,15.931367874145508,0.0,0.0,0.0,VF2Layout,15.931367874145508,26,solution found,no better solution found,True,True,75,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,4,,,25,2,0,42,1.0,21,1,3,1,145.6477414000001,21,21,True,True,0,22.088199999416247,26.952743530273438,0.0,29.049158096313477,1.2202326822007112,25.951862335205078,0.0,0.0,0.0,VF2Layout,25.951862335205078,26,solution found,no better solution found,True,True,75,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,4,,,25,2,0,42,1.0,21,2,3,0,145.75864530000035,21,21,True,True,0,26.634800000465475,18.08786392211914,0.0,18.08786392211914,0.6791064292505682,18.08786392211914,0.0,0.0,0.0,VF2Layout,18.08786392211914,26,solution found,no better solution found,True,True,75,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,4,,,25,2,0,42,1.0,21,2,3,1,145.78683420000016,21,21,True,True,0,23.399800000333926,16.535282135009766,0.0,16.535282135009766,0.7066420283410029,16.535282135009766,0.0,0.0,0.0,VF2Layout,16.535282135009766,26,solution found,no better solution found,True,True,75,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,5,,,26,2,0,42,1.0,21,0,3,0,146.71611869999833,21,21,True,True,0,842.2398000002431,835.9005451202393,0.0,835.9005451202393,0.9924733373084459,835.9005451202393,0.0,0.0,0.0,VF2Layout,835.9005451202393,26,solution found,no better solution found,True,True,78,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,5,,,26,2,0,42,1.0,21,0,3,1,147.5599390999996,21,21,True,True,0,833.4017999986827,828.20725440979,0.0,830.9228420257568,0.9937670573918836,828.20725440979,0.0,0.0,0.0,VF2Layout,828.20725440979,26,solution found,no better solution found,True,True,78,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,5,,,26,2,0,42,1.0,21,1,3,0,149.29357359999995,21,21,True,True,0,867.5983000030101,849.6735095977783,0.0,865.3583526611328,0.9793397584974872,849.6735095977783,0.0,0.0,0.0,VF2Layout,849.6735095977783,26,solution found,no better solution found,True,True,78,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,5,,,26,2,0,42,1.0,21,1,3,1,150.1626961999973,21,21,True,True,0,851.4125000001513,846.8654155731201,0.0,846.8654155731201,0.9946593637901365,846.8654155731201,0.0,0.0,0.0,VF2Layout,846.8654155731201,26,solution found,no better solution found,True,True,78,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,5,,,26,2,0,42,1.0,21,2,3,0,151.9531203000006,21,21,True,True,0,843.2943000007072,825.1931667327881,0.0,825.1931667327881,0.9785352121223826,825.1931667327881,0.0,0.0,0.0,VF2Layout,825.1931667327881,26,solution found,no better solution found,True,True,78,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,5,,,26,2,0,42,1.0,21,2,3,1,152.7980647000004,21,21,True,True,0,833.5810999997193,819.5033073425293,0.0,819.5033073425293,0.9831116700496272,819.5033073425293,0.0,0.0,0.0,VF2Layout,819.5033073425293,26,solution found,no better solution found,True,True,78,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6,,,27,2,0,42,1.0,21,0,3,0,153.7297421000003,21,21,True,True,0,22.26189999782946,16.05987548828125,0.0,16.05987548828125,0.7214063260479605,16.05987548828125,0.0,0.0,0.0,VF2Layout,16.05987548828125,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6,,,27,2,0,42,1.0,21,0,3,1,153.75367249999908,21,21,True,True,0,23.40349999940372,0.0,0.0,32.514333724975586,0.0,0.0,0.0,0.0,0.0,TwoQubitPeepholeOptimization,16.126394271850586,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6,,,27,2,0,42,1.0,21,1,3,0,153.87668219999978,21,21,True,True,0,22.928399997908855,13.772249221801758,0.0,13.772249221801758,0.6006633355601713,13.772249221801758,0.0,0.0,0.0,VF2Layout,13.772249221801758,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6,,,27,2,0,42,1.0,21,1,3,1,153.90121309999813,21,21,True,True,0,25.814399999944726,11.139154434204102,0.0,31.428813934326172,0.4315093294528617,11.139154434204102,0.0,0.0,0.0,ConsolidateBlocks,15.527009963989258,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6,,,27,2,0,42,1.0,21,2,3,0,154.02454969999962,21,21,True,True,0,22.950399998080684,16.019582748413086,0.0,16.019582748413086,0.6980088691156924,16.019582748413086,0.0,0.0,0.0,VF2Layout,16.019582748413086,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6,,,27,2,0,42,1.0,21,2,3,1,154.04918769999858,21,21,True,True,0,27.130500002385816,17.96126365661621,0.0,17.96126365661621,0.6620321650923029,17.96126365661621,0.0,0.0,0.0,VF2Layout,17.96126365661621,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,7,,,28,2,0,42,1.0,21,0,3,0,157.16896519999864,21,21,True,True,0,2975.5798000005598,2950.5984783172607,0.0,2967.949867248535,0.9916045532762071,2950.5984783172607,0.0,0.0,0.0,VF2Layout,2950.5984783172607,26,solution found,no better solution found,True,True,84,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,7,,,28,2,0,42,1.0,21,0,3,1,160.1462406999999,21,21,True,True,0,2994.870999998966,2983.021020889282,0.0,2990.0150299072266,0.996043242226564,2983.021020889282,0.0,0.0,0.0,VF2Layout,2983.021020889282,26,solution found,no better solution found,True,True,84,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,7,,,28,2,0,42,1.0,21,1,3,0,166.25051639999947,21,21,True,True,0,3082.3684000024514,3066.4188861846924,0.0,3079.6968936920166,0.9948255653614453,3066.4188861846924,0.0,0.0,0.0,VF2Layout,3066.4188861846924,26,solution found,no better solution found,True,True,84,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,7,,,28,2,0,42,1.0,21,1,3,1,169.33483139999953,21,21,True,True,0,3010.1255999979912,2997.3387718200684,0.0,3004.7335624694824,0.9957520615824365,2997.3387718200684,0.0,0.0,0.0,VF2Layout,2997.3387718200684,26,solution found,no better solution found,True,True,84,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,7,,,28,2,0,42,1.0,21,2,3,0,175.46799800000008,21,21,True,True,0,3025.2756999980193,3021.333694458008,0.0,3024.195671081543,0.9986969764309368,3021.333694458008,0.0,0.0,0.0,VF2Layout,3021.333694458008,26,solution found,no better solution found,True,True,84,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,7,,,28,2,0,42,1.0,21,2,3,1,178.4949549999983,21,21,True,True,0,3002.7440000012575,2975.2800464630127,0.0,2993.230104446411,0.9908537146229471,2975.2800464630127,0.0,0.0,0.0,VF2Layout,2975.2800464630127,26,solution found,no better solution found,True,True,84,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,8,,,29,2,0,42,1.0,21,0,3,0,181.9208766999982,21,21,True,True,0,356.5874999985681,334.3079090118408,0.0,338.3314609527588,0.9375199888195275,334.3079090118408,0.0,0.0,0.0,VF2Layout,334.3079090118408,26,solution found,no better solution found,True,True,87,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,8,,,29,2,0,42,1.0,21,0,3,1,182.2792104,21,21,True,True,0,354.93510000014794,328.916072845459,0.0,344.91562843322754,0.9266935641060067,328.916072845459,0.0,0.0,0.0,VF2Layout,328.916072845459,26,solution found,no better solution found,True,True,87,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,8,,,29,2,0,42,1.0,21,1,3,0,183.0574373999989,21,21,True,True,0,342.98560000024736,337.4791145324707,0.0,341.2787914276123,0.9839454324969541,337.4791145324707,0.0,0.0,0.0,VF2Layout,337.4791145324707,26,solution found,no better solution found,True,True,87,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,8,,,29,2,0,42,1.0,21,1,3,1,183.40211439999985,21,21,True,True,0,347.7765999996336,322.9830265045166,0.0,340.8470153808594,0.9287083331795666,322.9830265045166,0.0,0.0,0.0,VF2Layout,322.9830265045166,26,solution found,no better solution found,True,True,87,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,8,,,29,2,0,42,1.0,21,2,3,0,184.17454259999795,21,21,True,True,0,374.221199999738,351.1791229248047,0.0,368.85595321655273,0.9384265854661642,351.1791229248047,0.0,0.0,0.0,VF2Layout,351.1791229248047,26,solution found,no better solution found,True,True,87,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,8,,,29,2,0,42,1.0,21,2,3,1,184.5504895999984,21,21,True,True,0,349.77430000071763,333.5747718811035,0.0,349.4393825531006,0.9536857678806565,333.5747718811035,0.0,0.0,0.0,VF2Layout,333.5747718811035,26,solution found,no better solution found,True,True,87,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,9,,,30,2,0,42,1.0,21,0,3,0,185.03614489999745,21,21,True,True,0,47.894700001052115,31.696796417236328,0.0,47.36208915710449,0.6618017529400965,31.696796417236328,0.0,0.0,0.0,VF2Layout,31.696796417236328,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,9,,,30,2,0,42,1.0,21,0,3,1,185.08580620000066,21,21,True,True,0,48.63900000054855,34.893035888671875,0.0,52.475929260253906,0.7173880196607322,34.893035888671875,0.0,0.0,0.0,VF2Layout,34.893035888671875,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,9,,,30,2,0,42,1.0,21,1,3,0,185.2647216999976,21,21,True,True,0,44.38780000054976,25.33125877380371,0.0,27.33755111694336,0.5706806548981922,25.33125877380371,0.0,0.0,0.0,VF2Layout,25.33125877380371,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,9,,,30,2,0,42,1.0,21,1,3,1,185.31080139999904,21,21,True,True,0,53.0397999973502,44.899940490722656,0.0,48.41446876525879,0.8465329901878551,44.899940490722656,0.0,0.0,0.0,VF2Layout,44.899940490722656,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,9,,,30,2,0,42,1.0,21,2,3,0,185.50542969999879,21,21,True,True,0,44.99809999833815,18.678903579711914,0.0,36.81635856628418,0.41510427285600404,18.678903579711914,0.0,0.0,0.0,VF2Layout,18.678903579711914,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,9,,,30,2,0,42,1.0,21,2,3,1,185.55219729999953,21,21,True,True,0,46.22419999941485,31.972408294677734,0.0,48.03824424743652,0.6916811604112666,31.972408294677734,0.0,0.0,0.0,VF2Layout,31.972408294677734,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10,,,31,2,0,42,1.0,21,0,3,0,185.7175497999997,21,21,True,True,0,29.823799999576295,15.978097915649414,0.0,15.978097915649414,0.5357499016180505,15.978097915649414,0.0,0.0,0.0,VF2Layout,15.978097915649414,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10,,,31,2,0,42,1.0,21,0,3,1,185.7493269000006,21,21,True,True,0,26.45950000078301,16.06440544128418,0.0,20.1113224029541,0.6071318596651029,16.06440544128418,0.0,0.0,0.0,VF2Layout,16.06440544128418,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
