family,k,m,order,j,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
single_bare_edge,,,,,43,2,0,64,1.0,32,0,3,0,25.029341900000873,32,32,True,True,0,34575.77840000158,34524.038791656494,0.0,34539.96777534485,0.9985035880393922,17015.71226119995,8.877277374267578,17499.449253082275,0.0,VF2PostLayout,17499.449253082275,25,nonexistent solution,no better solution found,True,True,135,57,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
single_bare_edge,,,,,43,2,0,64,1.0,32,0,3,1,59.6164976,32,32,True,True,0,33180.563099998835,33131.89077377319,0.0,33156.150817871094,0.9985331072869693,17218.520641326904,0.0,15913.370132446289,0.0,VF2Layout,17218.520641326904,25,nonexistent solution,no better solution found,True,True,135,57,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
single_bare_edge,,,,,43,2,0,64,1.0,32,1,3,0,115.42889840000134,32,32,True,True,0,10886.843100000988,10869.749784469604,0.0,10869.749784469604,0.9984299107303768,5747.282028198242,0.0,5122.467756271362,0.0,VF2Layout,5747.282028198242,25,nonexistent solution,no better solution found,True,True,135,57,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
single_bare_edge,,,,,43,2,0,64,1.0,32,1,3,1,126.31828809999934,32,32,True,True,0,10698.16510000237,10675.639629364014,0.0,10691.687822341919,0.9978944547566992,5574.260950088501,0.0,5101.378679275513,0.0,VF2Layout,5574.260950088501,25,nonexistent solution,no better solution found,True,True,135,57,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
single_bare_edge,,,,,43,2,0,64,1.0,32,2,3,0,147.9697242000002,32,32,True,True,0,10796.618299998954,10772.780179977417,0.0,10775.776147842407,0.9977920753184782,5670.94874382019,0.0,5101.831436157227,0.0,VF2Layout,5670.94874382019,25,nonexistent solution,no better solution found,True,True,135,57,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
single_bare_edge,,,,,43,2,0,64,1.0,32,2,3,1,158.76898150000125,32,32,True,True,0,10687.647199996718,10673.135995864868,0.0,10673.135995864868,0.9986422452144702,5724.807500839233,6.046772003173828,4942.281723022461,0.0,VF2Layout,5724.807500839233,25,nonexistent solution,no better solution found,True,True,135,57,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
