family,k,m,order,j,n_bare,dominant_size,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
dominant_size_sweep,,,,,,16,45,2,0,64,1.0,32,2,3,0,529.4100686999991,32,32,True,True,0,9169.710000000123,9149.532318115234,0.0,9156.72492980957,0.9977995288962368,4513.399124145508,3.0007362365722656,4633.132457733154,0.0,VF2PostLayout,4633.132457733154,25,nonexistent solution,no better solution found,True,True,153,186,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,16,45,2,0,64,1.0,32,2,3,1,538.5840836999996,32,32,True,True,0,9283.0627000003,9262.566566467285,0.0,9270.634412765503,0.9977920936014991,4668.723821640015,3.2024383544921875,4590.640306472778,0.0,VF2Layout,4668.723821640015,25,nonexistent solution,no better solution found,True,True,153,186,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,17,45,2,0,64,1.0,32,0,3,0,557.4048659,32,32,True,True,0,9511.808299999757,9488.84892463684,0.0,9499.231815338135,0.9975862239188613,4640.357971191406,1.001596450805664,4847.489356994629,0.0,VF2PostLayout,4847.489356994629,25,nonexistent solution,no better solution found,True,True,156,197,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,17,45,2,0,64,1.0,32,0,3,1,566.9208161999995,32,32,True,True,0,9281.007800000225,9259.954452514648,0.0,9267.980337142944,0.997731566663959,4514.137744903564,2.6292800903320312,4743.187427520752,0.0,VF2PostLayout,4743.187427520752,25,nonexistent solution,no better solution found,True,True,156,197,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,17,45,2,0,64,1.0,32,1,3,0,585.673119699999,32,32,True,True,0,9175.471700000344,9155.033349990845,0.0,9163.343906402588,0.9977725014388635,4478.1858921051025,2.031564712524414,4674.815893173218,0.0,VF2PostLayout,4674.815893173218,25,nonexistent solution,no better solution found,True,True,156,197,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,17,45,2,0,64,1.0,32,1,3,1,594.8529510999997,32,32,True,True,0,9318.230900000344,9296.80609703064,0.0,9304.94475364685,0.9977007649628318,4503.824710845947,2.105712890625,4790.875673294067,0.0,VF2PostLayout,4790.875673294067,25,nonexistent solution,no better solution found,True,True,156,197,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,17,45,2,0,64,1.0,32,2,3,0,613.6211033999989,32,32,True,True,0,9190.265199998976,9169.400930404663,0.0,9177.47688293457,0.9977297423806317,4468.208312988281,2.3369789123535156,4698.855638504028,0.0,VF2PostLayout,4698.855638504028,25,nonexistent solution,no better solution found,True,True,156,197,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,17,45,2,0,64,1.0,32,2,3,1,622.8155723,32,32,True,True,0,9177.407900000617,9154.422521591187,0.0,9164.931535720825,0.9974954389453008,4465.123176574707,1.003265380859375,4688.29607963562,0.0,VF2PostLayout,4688.29607963562,25,nonexistent solution,no better solution found,True,True,156,197,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,19,45,2,0,64,1.0,32,0,3,0,641.2256151999991,32,32,True,True,0,8961.417900000015,8940.261840820312,0.0,8948.493003845215,0.9976392062711747,4464.665651321411,2.160787582397461,4473.435401916504,0.0,VF2PostLayout,4473.435401916504,25,nonexistent solution,no better solution found,True,True,162,243,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,19,45,2,0,64,1.0,32,0,3,1,650.1912407,32,32,True,True,0,9102.850100000069,9079.28204536438,0.0,9087.732553482056,0.9974109147819881,4503.330945968628,1.0018348693847656,4574.949264526367,0.0,VF2PostLayout,4574.949264526367,25,nonexistent solution,no better solution found,True,True,162,243,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,19,45,2,0,64,1.0,32,1,3,0,668.5185242999996,32,32,True,True,0,9001.897199999803,8980.111837387085,0.0,8989.145278930664,0.9975799143082063,4479.543209075928,2.232074737548828,4498.336553573608,0.0,VF2PostLayout,4498.336553573608,25,nonexistent solution,no better solution found,True,True,162,243,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,19,45,2,0,64,1.0,32,1,3,1,677.5247101999994,32,32,True,True,0,9018.514100000175,8998.07071685791,0.0,9005.089044570923,0.9977331761179744,4486.641883850098,2.1657943725585938,4509.263038635254,0.0,VF2PostLayout,4509.263038635254,25,nonexistent solution,no better solution found,True,True,162,243,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,19,45,2,0,64,1.0,32,2,3,0,695.7987874999999,32,32,True,True,0,8983.382499998697,8962.276935577393,0.0,8970.297813415527,0.9976505993793198,4463.109254837036,2.022266387939453,4497.145414352417,0.0,VF2PostLayout,4497.145414352417,25,nonexistent solution,no better solution found,True,True,162,243,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,19,45,2,0,64,1.0,32,2,3,1,704.7864363999997,32,32,True,True,0,9147.23529999901,9125.88906288147,0.0,9134.024381637573,0.9976663727981784,4600.714445114136,1.3275146484375,4523.8471031188965,0.0,VF2Layout,4600.714445114136,25,nonexistent solution,no better solution found,True,True,162,243,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,21,45,2,0,64,1.0,32,0,3,0,723.3716537,32,32,True,True,0,9006.494299999758,8985.644817352295,0.0,8994.90761756897,0.9976850612510282,4511.6870403289795,1.9481182098388672,4472.009658813477,0.0,VF2Layout,4511.6870403289795,25,nonexistent solution,no better solution found,True,True,168,271,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,21,45,2,0,64,1.0,32,0,3,1,732.3824334000001,32,32,True,True,0,9048.055200000817,9026.768922805786,0.0,9034.793853759766,0.997647419613993,4467.558860778809,2.0034313201904297,4557.206630706787,0.0,VF2PostLayout,4557.206630706787,25,nonexistent solution,no better solution found,True,True,168,271,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,21,45,2,0,64,1.0,32,1,3,0,750.7630536999986,32,32,True,True,0,9018.114700000297,8997.516632080078,0.0,9004.556655883789,0.9977159230498346,4524.035453796387,2.115011215209961,4471.366167068481,0.0,VF2Layout,4524.035453796387,25,nonexistent solution,no better solution found,True,True,168,271,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,21,45,2,0,64,1.0,32,1,3,1,759.7854589999988,32,32,True,True,0,9012.917399999424,8992.235898971558,0.0,8999.496459960938,0.9977053488776156,4528.116703033447,2.0356178283691406,4462.083578109741,0.0,VF2Layout,4528.116703033447,25,nonexistent solution,no better solution found,True,True,168,271,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,21,45,2,0,64,1.0,32,2,3,0,777.9719417999986,32,32,True,True,0,9105.391400000372,9084.432363510132,0.0,9092.479228973389,0.9976981729209093,4588.151693344116,2.003908157348633,4494.276762008667,0.0,VF2Layout,4588.151693344116,25,nonexistent solution,no better solution found,True,True,168,271,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,21,45,2,0,64,1.0,32,2,3,1,787.0817021999992,32,32,True,True,0,9032.34540000085,9012.083053588867,0.0,9020.355224609375,0.9977566904813029,4483.813047409058,2.416372299194336,4525.853633880615,0.0,VF2PostLayout,4525.853633880615,25,nonexistent solution,no better solution found,True,True,168,271,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,23,45,2,0,64,1.0,32,0,3,0,805.5495319000001,32,32,True,True,0,9258.601800000179,9237.324714660645,0.0,9245.471715927124,0.9977019116061852,4534.265518188477,2.0389556884765625,4701.020240783691,0.0,VF2PostLayout,4701.020240783691,25,nonexistent solution,no better solution found,True,True,174,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,23,45,2,0,64,1.0,32,0,3,1,814.812372299999,32,32,True,True,0,9150.728599999638,9129.800796508789,0.0,9137.831211090088,0.9977129904726002,4503.593921661377,2.4003982543945312,4623.806476593018,0.0,VF2PostLayout,4623.806476593018,25,nonexistent solution,no better solution found,True,True,174,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,23,45,2,0,64,1.0,32,1,3,0,838.3443448999988,32,32,True,True,0,10624.827400000868,10603.929042816162,0.0,10613.171577453613,0.9980330638420815,6041.928052902222,2.0041465759277344,4559.996843338013,0.0,VF2Layout,6041.928052902222,25,nonexistent solution,no better solution found,True,True,174,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,23,45,2,0,64,1.0,32,1,3,1,848.9734737999988,32,32,True,True,0,9150.677700001324,9130.063533782959,0.0,9138.107061386108,0.9977472525102308,4507.684230804443,2.0036697387695312,4620.375633239746,0.0,VF2PostLayout,4620.375633239746,25,nonexistent solution,no better solution found,True,True,174,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,23,45,2,0,64,1.0,32,2,3,0,867.4534322,32,32,True,True,0,11403.829300001235,11380.85913658142,0.0,11390.158414840698,0.997985749977877,4474.573850631714,2.0084381103515625,6904.2768478393555,0.0,VF2PostLayout,6904.2768478393555,25,nonexistent solution,no better solution found,True,True,174,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,23,45,2,0,64,1.0,32,2,3,1,878.8645275999988,32,32,True,True,0,11271.35250000174,11243.276357650757,0.0,11251.440048217773,0.9975090706859733,6513.193607330322,2.004861831665039,4728.0778884887695,0.0,VF2Layout,6513.193607330322,25,nonexistent solution,no better solution found,True,True,174,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,24,45,2,0,64,1.0,32,0,3,0,899.5781035,32,32,True,True,0,9185.073500000726,9166.020393371582,0.0,9174.063920974731,0.9979256446201391,4743.273735046387,2.004384994506836,4420.7422733306885,0.0,VF2Layout,4743.273735046387,25,nonexistent solution,no better solution found,True,True,153,288,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,24,45,2,0,64,1.0,32,0,3,1,908.7674505999985,32,32,True,True,0,13931.103400000211,13909.13987159729,0.0,13918.304920196533,0.9984234178892879,5071.727752685547,1.0077953338623047,8836.40432357788,0.0,VF2PostLayout,8836.40432357788,25,nonexistent solution,no better solution found,True,True,153,288,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,24,45,2,0,64,1.0,32,1,3,0,936.3557908000002,32,32,True,True,0,10322.39159999881,10292.645454406738,0.0,10301.035404205322,0.9971182893708398,5825.400352478027,2.1123886108398438,4465.132713317871,0.0,VF2Layout,5825.400352478027,25,nonexistent solution,no better solution found,True,True,153,288,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,24,45,2,0,64,1.0,32,1,3,1,946.6824695999985,32,32,True,True,0,9222.440400000778,9201.043844223022,0.0,9210.0989818573,0.9976799464296073,4706.852674484253,2.0020008087158203,4492.189168930054,0.0,VF2Layout,4706.852674484253,25,nonexistent solution,no better solution found,True,True,153,288,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,24,45,2,0,64,1.0,32,2,3,0,965.4182034999994,32,32,True,True,0,9176.381999999649,9155.361890792847,0.0,9162.478923797607,0.9977093249597933,4682.961940765381,1.8494129180908203,4470.550537109375,0.0,VF2Layout,4682.961940765381,25,nonexistent solution,no better solution found,True,True,153,288,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,24,45,2,0,64,1.0,32,2,3,1,974.5988738999986,32,32,True,True,0,9194.472299999688,9173.330783843994,0.0,9181.467294692993,0.997700627565576,4742.350816726685,2.003908157348633,4428.976058959961,0.0,VF2Layout,4742.350816726685,25,nonexistent solution,no better solution found,True,True,153,288,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,26,45,2,0,64,1.0,32,0,3,0,993.2985563000002,32,32,True,True,0,9315.03579999844,9293.907403945923,0.0,9302.940845489502,0.9977317965806936,4771.600723266602,2.159595489501953,4520.147085189819,0.0,VF2Layout,4771.600723266602,25,nonexistent solution,no better solution found,True,True,165,344,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,26,45,2,0,64,1.0,32,0,3,1,1002.6179842000001,32,32,True,True,0,9229.317999999694,9208.613157272339,0.0,9217.257499694824,0.9977566226748981,4697.1142292022705,1.0025501251220703,4510.496377944946,0.0,VF2Layout,4697.1142292022705,25,nonexistent solution,no better solution found,True,True,165,344,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,26,45,2,0,64,1.0,32,1,3,0,1021.3683123999999,32,32,True,True,0,9267.663700000412,9246.248960494995,0.0,9254.62555885315,0.9976893055036712,4780.335187911987,1.0023117065429688,4464.911460876465,0.0,VF2Layout,4780.335187911987,25,nonexistent solution,no better solution found,True,True,165,344,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,26,45,2,0,64,1.0,32,1,3,1,1030.640417999999,32,32,True,True,0,9281.434599999557,9260.459661483765,0.0,9269.596815109253,0.997740118912674,4787.64271736145,2.1114349365234375,4470.705509185791,0.0,VF2Layout,4787.64271736145,25,nonexistent solution,no better solution found,True,True,165,344,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,26,45,2,0,64,1.0,32,2,3,0,1049.6244673,32,32,True,True,0,9198.436399999991,9177.517414093018,0.0,9186.544418334961,0.9977258106707164,4691.017866134644,2.0036697387695312,4484.4958782196045,0.0,VF2Layout,4691.017866134644,25,nonexistent solution,no better solution found,True,True,165,344,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,26,45,2,0,64,1.0,32,2,3,1,1058.8272430999987,32,32,True,True,0,9393.786900000123,9373.173236846924,0.0,9380.19871711731,0.997805606687416,4889.606952667236,1.016855239868164,4482.549428939819,0.0,VF2Layout,4889.606952667236,25,nonexistent solution,no better solution found,True,True,165,344,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,27,45,2,0,64,1.0,32,0,3,0,1077.7107889999988,32,32,True,True,0,9244.194099999731,9224.055767059326,0.0,9232.26284980774,0.9978215155672244,4494.931221008301,2.1386146545410156,4726.985931396484,0.0,VF2PostLayout,4726.985931396484,25,nonexistent solution,no better solution found,True,True,147,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,27,45,2,0,64,1.0,32,0,3,1,1086.9592085999993,32,32,True,True,0,9255.198099999689,9234.349727630615,0.0,9243.793249130249,0.9977473877767052,4468.667507171631,1.0018348693847656,4764.6803855896,0.0,VF2PostLayout,4764.6803855896,25,nonexistent solution,no better solution found,True,True,147,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,27,45,2,0,64,1.0,32,1,3,0,1105.6837153999986,32,32,True,True,0,9288.458299999547,9267.283916473389,0.0,9275.452613830566,0.9977203554301192,4497.907400131226,2.0682811737060547,4767.308235168457,0.0,VF2PostLayout,4767.308235168457,25,nonexistent solution,no better solution found,True,True,147,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,27,45,2,0,64,1.0,32,1,3,1,1114.9762601999992,32,32,True,True,0,9157.717399999456,9137.80665397644,0.0,9144.838333129883,0.9978257959758601,4427.839994430542,1.0023117065429688,4708.9643478393555,0.0,VF2PostLayout,4708.9643478393555,25,nonexistent solution,no better solution found,True,True,147,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,27,45,2,0,64,1.0,32,2,3,0,1133.6115886999996,32,32,True,True,0,9292.456999999558,9270.337343215942,0.0,9276.349782943726,0.9976196116071759,4563.174486160278,1.0018348693847656,4706.161022186279,0.0,VF2PostLayout,4706.161022186279,25,nonexistent solution,no better solution found,True,True,147,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,27,45,2,0,64,1.0,32,2,3,1,1142.9081440999998,32,32,True,True,0,9506.329099998766,9485.740661621094,0.0,9493.820428848267,0.9978342388359273,4534.145355224609,2.0046234130859375,4949.590682983398,0.0,VF2PostLayout,4949.590682983398,25,nonexistent solution,no better solution found,True,True,147,307,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,28,45,2,0,64,1.0,32,0,3,0,1152.6911616999987,32,32,True,True,0,34.44540000054985,15.084028244018555,0.0,23.15545082092285,0.4379112521201022,15.084028244018555,0.0,0.0,0.0,VF2Layout,15.084028244018555,26,solution found,no better solution found,True,True,135,302,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,28,45,2,0,64,1.0,32,0,3,1,1152.7299997999999,32,32,True,True,0,33.95709999858809,15.044689178466797,0.0,23.091793060302734,0.44304988291380426,15.044689178466797,0.0,0.0,0.0,VF2Layout,15.044689178466797,26,solution found,no better solution found,True,True,135,302,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,28,45,2,0,64,1.0,32,1,3,0,1153.0349774999995,32,32,True,True,0,34.92259999984526,16.056537628173828,0.0,23.120880126953125,0.45977497747146473,16.056537628173828,0.0,0.0,0.0,VF2Layout,16.056537628173828,26,solution found,no better solution found,True,True,135,302,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,28,45,2,0,64,1.0,32,1,3,1,1153.074052,32,32,True,True,0,34.35399999943911,16.101598739624023,0.0,23.283958435058594,0.4686964760984721,16.101598739624023,0.0,0.0,0.0,VF2Layout,16.101598739624023,26,solution found,no better solution found,True,True,135,302,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,28,45,2,0,64,1.0,32,2,3,0,1153.3867699000002,32,32,True,True,0,35.59710000081395,15.896081924438477,0.0,23.21648597717285,0.44655553188532215,15.896081924438477,0.0,0.0,0.0,VF2Layout,15.896081924438477,26,solution found,no better solution found,True,True,135,302,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,28,45,2,0,64,1.0,32,2,3,1,1153.4278305999997,32,32,True,True,0,40.196399999331334,16.086816787719727,0.0,23.612022399902344,0.4002054111310299,16.086816787719727,0.0,0.0,0.0,VF2Layout,16.086816787719727,26,solution found,no better solution found,True,True,135,302,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
