family,k,m,order,j,n_bare,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
n_bare_edges,,,,,15,23,2,0,42,1.0,21,2,3,0,112.5393084999996,21,21,True,True,0,7061.708000000181,7043.999671936035,0.0,7049.717426300049,0.9974923449023742,3514.7902965545654,1.0020732879638672,3528.207302093506,0.0,VF2PostLayout,3528.207302093506,25,nonexistent solution,no better solution found,True,True,69,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,15,23,2,0,42,1.0,21,2,3,1,119.60323320000043,21,21,True,True,0,6838.784499999747,6823.736906051636,0.0,6827.768802642822,0.9977996683550839,3397.779703140259,1.0018348693847656,3424.955368041992,0.0,VF2PostLayout,3424.955368041992,25,nonexistent solution,no better solution found,True,True,69,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,16,23,2,0,42,1.0,21,0,3,0,126.60409410000011,21,21,True,True,0,25.754900000720227,14.026880264282227,0.0,17.41504669189453,0.5446295758822581,12.002944946289062,0.0,1.0235309600830078,0.0,VF2Layout,12.002944946289062,26,solution found,no better solution found,True,True,69,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,16,23,2,0,42,1.0,21,0,3,1,126.63205920000019,21,21,True,True,0,25.66079999996873,12.134790420532227,0.0,16.14236831665039,0.4728921319891435,12.134790420532227,0.0,0.0,0.0,VF2Layout,12.134790420532227,26,solution found,no better solution found,True,True,69,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,16,23,2,0,42,1.0,21,1,3,0,126.80349409999963,21,21,True,True,0,25.71890000035637,12.048959732055664,0.0,16.072988510131836,0.46848658892443723,12.048959732055664,0.0,0.0,0.0,VF2Layout,12.048959732055664,26,solution found,no better solution found,True,True,69,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,16,23,2,0,42,1.0,21,1,3,1,126.83142179999959,21,21,True,True,0,25.562400000126217,12.042045593261719,0.0,16.100168228149414,0.47108431106634197,12.042045593261719,0.0,0.0,0.0,VF2Layout,12.042045593261719,26,solution found,no better solution found,True,True,69,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,16,23,2,0,42,1.0,21,2,3,0,127.00875340000039,21,21,True,True,0,27.1428999994896,12.076854705810547,0.0,17.13705062866211,0.44493604979709767,12.076854705810547,0.0,0.0,0.0,VF2Layout,12.076854705810547,26,solution found,no better solution found,True,True,69,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,16,23,2,0,42,1.0,21,2,3,1,127.03809360000014,21,21,True,True,0,26.68919999996433,12.001991271972656,0.0,17.31133460998535,0.4496946806943894,12.001991271972656,0.0,0.0,0.0,VF2Layout,12.001991271972656,26,solution found,no better solution found,True,True,69,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,17,23,2,0,42,1.0,21,0,3,0,128.09749790000023,21,21,True,True,0,858.2071000000724,841.9289588928223,0.0,847.1424579620361,0.9810323858806939,841.9289588928223,0.0,0.0,0.0,VF2Layout,841.9289588928223,26,solution found,no better solution found,True,True,69,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,17,23,2,0,42,1.0,21,0,3,1,128.95792210000036,21,21,True,True,0,851.1923000005481,836.930513381958,0.0,840.9409523010254,0.9832449299428802,835.9277248382568,0.0,0.0,0.0,VF2Layout,835.9277248382568,26,solution found,no better solution found,True,True,69,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,17,23,2,0,42,1.0,21,1,3,0,130.7776131999999,21,21,True,True,0,882.5456999993548,866.858720779419,0.0,871.9654083251953,0.9822253066102442,866.858720779419,0.0,0.0,0.0,VF2Layout,866.858720779419,26,solution found,no better solution found,True,True,69,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,17,23,2,0,42,1.0,21,1,3,1,131.6624400999999,21,21,True,True,0,926.3915999999881,909.5122814178467,0.0,913.5262966156006,0.9817794995311468,908.4944725036621,0.0,0.0,0.0,VF2Layout,908.4944725036621,26,solution found,no better solution found,True,True,69,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,17,23,2,0,42,1.0,21,2,3,0,133.57355089999965,21,21,True,True,0,860.3440999995655,845.7643985748291,0.0,850.9342670440674,0.9830536393232152,845.7643985748291,0.0,0.0,0.0,VF2Layout,845.7643985748291,26,solution found,no better solution found,True,True,69,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,17,23,2,0,42,1.0,21,2,3,1,134.43609379999998,21,21,True,True,0,859.9476999997933,844.3763256072998,0.0,850.3983020782471,0.9818926495268291,844.3763256072998,0.0,0.0,0.0,VF2Layout,844.3763256072998,26,solution found,no better solution found,True,True,69,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,18,22,2,0,42,1.0,21,0,3,0,136.33444679999957,21,21,True,True,0,854.7889000001305,838.4661674499512,0.0,844.5336818695068,0.9809043700144248,837.4629020690918,0.0,1.003265380859375,0.0,VF2Layout,837.4629020690918,26,solution found,no better solution found,True,True,66,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,18,22,2,0,42,1.0,21,0,3,1,137.1931494999999,21,21,True,True,0,906.3856000002488,887.9015445709229,0.0,893.195629119873,0.979606852283045,886.899471282959,0.0,0.0,0.0,VF2Layout,886.899471282959,26,solution found,no better solution found,True,True,66,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,18,22,2,0,42,1.0,21,1,3,0,139.0614416999997,21,21,True,True,0,849.5857999996588,835.4172706604004,0.0,838.578462600708,0.9833230153572905,834.4154357910156,0.0,0.0,0.0,VF2Layout,834.4154357910156,26,solution found,no better solution found,True,True,66,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,18,22,2,0,42,1.0,21,1,3,1,139.91314429999966,21,21,True,True,0,848.9717999991626,834.1171741485596,0.0,838.1471633911133,0.9825028041560183,834.1171741485596,0.0,0.0,0.0,VF2Layout,834.1171741485596,26,solution found,no better solution found,True,True,66,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,18,22,2,0,42,1.0,21,2,3,0,141.7330826999996,21,21,True,True,0,845.6562000001213,831.2342166900635,0.0,835.2503776550293,0.9829458078707922,831.2342166900635,0.0,0.0,0.0,VF2Layout,831.2342166900635,26,solution found,no better solution found,True,True,66,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,18,22,2,0,42,1.0,21,2,3,1,142.58086749999984,21,21,True,True,0,847.9833000001236,833.571195602417,0.0,837.632417678833,0.9830042591667731,833.571195602417,0.0,0.0,0.0,VF2Layout,833.571195602417,26,solution found,no better solution found,True,True,66,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,19,22,2,0,42,1.0,21,0,3,0,150.26770279999982,21,21,True,True,0,6674.699500000315,6659.157276153564,0.0,6663.598299026489,0.997671472124438,3323.9474296569824,1.0058879852294922,3334.2039585113525,0.0,VF2PostLayout,3334.2039585113525,25,nonexistent solution,no better solution found,True,True,66,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,19,22,2,0,42,1.0,21,0,3,1,156.94454270000006,21,21,True,True,0,6670.352999999523,6656.881332397461,0.0,6660.930156707764,0.9979803666159703,3312.776803970337,1.0046958923339844,3343.09983253479,0.0,VF2PostLayout,3343.09983253479,25,nonexistent solution,no better solution found,True,True,66,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,19,22,2,0,42,1.0,21,1,3,0,170.4943876999996,21,21,True,True,0,6721.109399999477,6706.295490264893,0.0,6711.508989334106,0.9977959130177846,3345.041036605835,1.0001659393310547,3360.2542877197266,0.0,VF2PostLayout,3360.2542877197266,25,nonexistent solution,no better solution found,True,True,66,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,19,22,2,0,42,1.0,21,1,3,1,177.21788389999983,21,21,True,True,0,6736.516799999663,6719.397783279419,0.0,6725.839853286743,0.9974587732461018,3392.256021499634,1.2278556823730469,3325.913906097412,0.0,VF2Layout,3392.256021499634,25,nonexistent solution,no better solution found,True,True,66,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,19,22,2,0,42,1.0,21,2,3,0,190.82162479999988,21,21,True,True,0,6680.862100000013,6666.917324066162,0.0,6670.926570892334,0.9979127280693534,3336.1217975616455,1.0037422180175781,3329.791784286499,0.0,VF2Layout,3336.1217975616455,25,nonexistent solution,no better solution found,True,True,66,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,19,22,2,0,42,1.0,21,2,3,1,197.50465499999973,21,21,True,True,0,6705.742900000587,6688.6656284332275,0.0,6693.678140640259,0.9974533363682407,3348.477363586426,1.2059211730957031,3338.982343673706,0.0,VF2Layout,3348.477363586426,25,nonexistent solution,no better solution found,True,True,66,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
