iteration,qiskit,psf_true,psf_false
0,0.007652499999949214,0.0009198000002470508,0.0007292999998753658
1,0.007354100000156905,0.001691700000264973,0.000764800000069954
2,0.007991100000253937,0.0008619999998700223,0.000738900000214926
3,0.006927399999767658,0.0008650999998280895,0.0007263000002240005
4,0.007221400000162248,0.00091759999986607,0.0007727000001978013
5,0.009199299999636423,0.0009365000000798318,0.0007255000000441214
6,0.008598200000051293,0.000882600000295497,0.0007374000001618697
7,0.006988300000102754,0.0009216000003107183,0.0007639000000381202
8,0.007667599999876984,0.000913599999876169,0.000766000000112399
9,0.007718199999999342,0.0008828999998513609,0.0007137000002330751
10,0.00959629999988465,0.0008855999999468622,0.0007187000001067645
11,0.008583299999827432,0.0008867000001373526,0.0007296999997379316
12,0.008780799999840383,0.0008473000002595654,0.0007083000000420725
13,0.007225800000014715,0.0012759999999616412,0.0007351999997808889
14,0.010912200000348093,0.0008537000003343564,0.000702499999988504
15,0.006932700000106706,0.000863000000208558,0.0007415000000037253
16,0.007674299999962386,0.0008856999997988169,0.0007347000000663684
17,0.006856399999833229,0.0008810999997876934,0.000733599999875878
18,0.007539400000041496,0.0009574999999131251,0.0007584999998471176
19,0.006203500000083295,0.0008796000001893844,0.0007111999998414831
20,0.007043900000098802,0.0017250000000785803,0.0012004000000160886
21,0.006912999999713065,0.0008883999998943182,0.0007547000000158732
22,0.008634199999960401,0.0015093000001797918,0.0007525999999415944
23,0.006615799999963201,0.0012329999999565189,0.0007418000000143365
24,0.006989500000145199,0.0009847999999692547,0.0007682000000386324
25,0.007257999999637832,0.0008790000001681619,0.0007428000003528723
26,0.006358699999964301,0.0013432999999167805,0.001195100000131788
27,0.0069451000003937224,0.0008966999998847314,0.0007461000000148488
28,0.008339999999861902,0.0009370000002490997,0.0007534000001214736
29,0.006346500000290689,0.0016373000003113702,0.001299499999731779
30,0.00637959999994564,0.0009430999998585321,0.0007126000000425847
31,0.008774499999617547,0.000890600000275299,0.0007157000000006519
32,0.007062300000143296,0.0009132999998655578,0.0007286000000021886
33,0.007753400000183319,0.0009003999998640211,0.0007421000000249478
34,0.008016799999950308,0.0013696000000891217,0.001180300000214629
35,0.007645800000318559,0.000913700000182871,0.0007350999999289343
36,0.006934099999853061,0.0014117999999143649,0.0012161999998170359
37,0.007774100000006001,0.0008686999999554246,0.0007110000001375738
38,0.006911999999829277,0.0014143999997031642,0.0008845000002111192
39,0.006631499999912194,0.001416499999777443,0.0011530000001584995
40,0.007001899999977468,0.0009055000000444124,0.0007221999999273976
41,0.007661499999812804,0.0012022000000797561,0.0007198999996944622
42,0.007591900000079477,0.0016001999997570238,0.0012245000002621964
43,0.006433200000174111,0.0008714000000509259,0.0007439000000886153
44,0.007729500000095868,0.0016211000001931097,0.0007722000000285334
45,0.009269700000004377,0.0016474999997626583,0.0012311000000408967
46,0.010653499999989435,0.0009176000003208173,0.0007225999997899635
47,0.007962799999859271,0.0009095000000343134,0.0007352000002356363
48,0.007323499999984051,0.0015351999995800725,0.0007694999999330321
49,0.006856500000139931,0.0017178000002786575,0.001196300000174233
50,0.008323900000050344,0.0008719000002201938,0.0007282999999915774
51,0.008244000000104279,0.0014252000000851694,0.0012264000001778186
52,0.007440500000029715,0.0008769000000938831,0.0007298999998965883
53,0.007439800000156538,0.0015028000002530462,0.0008015999997041945
54,0.008012499999949796,0.001401399999849673,0.0012034999999741558
55,0.008029500000247936,0.0014788999997108476,0.0007873999998082581
56,0.006801900000027672,0.00087889999986146,0.000749099999666214
57,0.008009499999843683,0.0009380999999848427,0.0007608999999320076
58,0.00761770000008255,0.001748300000144809,0.001231400000051508
