condition,seed,iteration,loss
ideal,3,145,3.497055797052116e-07
ideal,3,146,3.4332670030702587e-07
ideal,3,147,3.3711666807557194e-07
ideal,3,148,3.310686245434445e-07
ideal,3,149,3.2517609591936625e-07
ideal,3,150,3.19432968274854e-07
ideal,3,151,3.138334643298158e-07
ideal,3,152,3.083721217233869e-07
ideal,3,153,3.030437726887452e-07
ideal,3,154,2.978435250687147e-07
ideal,3,155,2.927667445567328e-07
ideal,3,156,2.8780903814226695e-07
ideal,3,157,2.829662386357011e-07
ideal,3,158,2.782343902474278e-07
ideal,3,159,2.736097351383055e-07
ideal,3,160,2.6908870088130335e-07
ideal,3,161,2.646678887840103e-07
ideal,3,162,2.6034406301010286e-07
ideal,3,163,2.561141404498332e-07
ideal,3,164,2.5197518129084533e-07
ideal,3,165,2.479243802485418e-07
ideal,3,166,2.4395905838889744e-07
ideal,3,167,2.40076655538249e-07
ideal,3,168,2.3627472320774046e-07
ideal,3,169,2.3255091801346118e-07
ideal,3,170,2.2890299555174522e-07
ideal,3,171,2.2532880469777692e-07
ideal,3,172,2.218262823003061e-07
ideal,3,173,2.183934482371679e-07
ideal,3,174,2.1502840081341797e-07
ideal,3,175,2.1172931246729555e-07
ideal,3,176,2.0849442577351334e-07
ideal,3,177,2.0532204971052468e-07
ideal,3,178,2.0221055617752563e-07
ideal,3,179,1.9915837674807544e-07
ideal,3,180,1.9616399962519569e-07
ideal,3,181,1.932259668101249e-07
ideal,3,182,1.9034287143772893e-07
ideal,3,183,1.8751335529572486e-07
ideal,3,184,1.847361064918586e-07
ideal,3,185,1.8200985726943132e-07
ideal,3,186,1.7933338195670398e-07
ideal,3,187,1.7670549504407633e-07
ideal,3,188,1.741250493735038e-07
ideal,3,189,1.7159093443743417e-07
ideal,3,190,1.6910207477681869e-07
ideal,3,191,1.666574284702913e-07
ideal,3,192,1.6425598571449295e-07
ideal,3,193,1.6189676747804415e-07
ideal,3,194,1.5957882423205836e-07
ideal,3,195,1.5730123475290876e-07
ideal,3,196,1.5506310498747445e-07
ideal,3,197,1.5286356697613893e-07
ideal,3,198,1.5070177783526952e-07
ideal,3,199,1.4857691879477508e-07
ideal,4,0,1.3806314920676397
ideal,4,1,1.1665793582753174
ideal,4,2,0.938527228113732
ideal,4,3,0.7207969987781917
ideal,4,4,0.5233831033089553
ideal,4,5,0.3538366051591476
ideal,4,6,0.2224844447414971
ideal,4,7,0.13193302027197104
ideal,4,8,0.07572758751184434
ideal,4,9,0.04298561582415043
ideal,4,10,0.02451692703435155
ideal,4,11,0.014207773359452959
ideal,4,12,0.008501903093402943
ideal,4,13,0.005541068784886847
ideal,4,14,0.00446140576960596
ideal,4,15,0.004928492515830064
ideal,4,16,0.0068230377397831094
ideal,4,17,0.010018638092506473
ideal,4,18,0.014240145640640944
ideal,4,19,0.01900725571681254
ideal,4,20,0.023666382987856928
ideal,4,21,0.02750420488301631
ideal,4,22,0.029917325661345927
ideal,4,23,0.030580110651439334
ideal,4,24,0.029529163660511486
ideal,4,25,0.027117652824613547
ideal,4,26,0.02387197697439182
ideal,4,27,0.020328181373297484
ideal,4,28,0.016910540249855596
ideal,4,29,0.01387633345094184
ideal,4,30,0.011320879373717375
ideal,4,31,0.009222542408302167
ideal,4,32,0.007503066768640855
ideal,4,33,0.006079396453526284
ideal,4,34,0.004891015645189856
ideal,4,35,0.003901921650571646
ideal,4,36,0.0030892208276466966
ideal,4,37,0.002432055217181503
ideal,4,38,0.0019073663080450632
ideal,4,39,0.0014913605186726462
ideal,4,40,0.0011625752355230745
ideal,4,41,0.000903624465467782
ideal,4,42,0.0007010820080950196
ideal,4,43,0.000544390997691382
ideal,4,44,0.0004247939479539818
ideal,4,45,0.00033473099764675453
ideal,4,46,0.0002676579066666026
ideal,4,47,0.00021805180641152667
ideal,4,48,0.00018141955522825746
ideal,4,49,0.0001542356835648078
ideal,4,50,0.00013381661450349088
ideal,4,51,0.00011816672516679898
ideal,4,52,0.00010582843533168283
ideal,4,53,9.575426861619209e-05
ideal,4,54,8.720591790812083e-05
ideal,4,55,7.967761833523591e-05
ideal,4,56,7.283816112539922e-05
ideal,4,57,6.648594408921024e-05
ideal,4,58,6.051291207816982e-05
ideal,4,59,5.487495704283706e-05
ideal,4,60,4.956769540437717e-05
ideal,4,61,4.4607295474592264e-05
ideal,4,62,4.001623598309311e-05
ideal,4,63,3.581372722425544e-05
ideal,4,64,3.201023891264148e-05
ideal,4,65,2.8605327566840133e-05
ideal,4,66,2.5587834881711254e-05
ideal,4,67,2.2937554002428806e-05
ideal,4,68,2.0627598653996168e-05
ideal,4,69,1.862690616850201e-05
ideal,4,70,1.69025086214321e-05
ideal,4,71,1.542138158339328e-05
ideal,4,72,1.4151810853256491e-05
ideal,4,73,1.3064302080260538e-05
ideal,4,74,1.213210338919841e-05
ideal,4,75,1.1331427551931527e-05
ideal,4,76,1.0641458399699953e-05
ideal,4,77,1.0044214604063858e-05
ideal,4,78,9.524328709503084e-06
ideal,4,79,9.06878410147945e-06
ideal,4,80,8.666639370490747e-06
ideal,4,81,8.308759008985602e-06
ideal,4,82,7.987561557955149e-06
ideal,4,83,7.696790848891685e-06
ideal,4,84,7.431312381190222e-06
ideal,4,85,7.186934652830557e-06
ideal,4,86,6.960254010329619e-06
ideal,4,87,6.748520973101846e-06
ideal,4,88,6.5495257773582e-06
ideal,4,89,6.3615009055822e-06
ideal,4,90,6.183038508585733e-06
ideal,4,91,6.013020818720722e-06
ideal,4,92,5.850561854969327e-06
ideal,4,93,5.694958913085456e-06
ideal,4,94,5.545652507531058e-06
ideal,4,95,5.4021935855292665e-06
ideal,4,96,5.264216967902139e-06
ideal,4,97,5.131420090054029e-06
ideal,4,98,5.003546221992085e-06
ideal,4,99,4.88037144163066e-06
ideal,4,100,4.7616947223268215e-06
ideal,4,101,4.6473305751926365e-06
ideal,4,102,4.537103760001653e-06
ideal,4,103,4.430845645563966e-06
ideal,4,104,4.32839186184809e-06
ideal,4,105,4.229580941766248e-06
ideal,4,106,4.134253700486803e-06
ideal,4,107,4.0422531445804375e-06
ideal,4,108,3.953424742440343e-06
ideal,4,109,3.867616921502294e-06
ideal,4,110,3.784681686966106e-06
ideal,4,111,3.704475281736192e-06
ideal,4,112,3.6268588281790264e-06
ideal,4,113,3.5516989096056175e-06
ideal,4,114,3.478868063586261e-06
ideal,4,115,3.4082451706728703e-06
ideal,4,116,3.3397157310015467e-06
ideal,4,117,3.273172028257045e-06
ideal,4,118,3.208513185703172e-06
ideal,4,119,3.145645122656669e-06
ideal,4,120,3.0844804223343737e-06
ideal,4,121,3.024938123468843e-06
ideal,4,122,2.966943448879457e-06
ideal,4,123,2.9104274841262065e-06
ideal,4,124,2.855326819054684e-06
ideal,4,125,2.8015831641554576e-06
ideal,4,126,2.7491429526728207e-06
ideal,4,127,2.6979569381405275e-06
ideal,4,128,2.6479797956413432e-06
ideal,4,129,2.5991697338821e-06
ideal,4,130,2.551488123668256e-06
ideal,4,131,2.50489914725934e-06
ideal,4,132,2.4593694717612963e-06
ideal,4,133,2.414867948748425e-06
ideal,4,134,2.3713653412855825e-06
ideal,4,135,2.328834078750772e-06
ideal,4,136,2.287248039131014e-06
ideal,4,137,2.2465823579542153e-06
ideal,4,138,2.206813262472528e-06
ideal,4,139,2.1679179295513767e-06
ideal,4,140,2.129874365312103e-06
ideal,4,141,2.0926613045509968e-06
ideal,4,142,2.0562581278435452e-06
ideal,4,143,2.020644794257428e-06
ideal,4,144,1.9858017876334438e-06
ideal,4,145,1.951710074508003e-06
ideal,4,146,1.9183510718373715e-06
ideal,4,147,1.8857066228499979e-06
ideal,4,148,1.8537589795055274e-06
ideal,4,149,1.8224907902175273e-06
ideal,4,150,1.7918850915946501e-06
ideal,4,151,1.7619253032131919e-06
ideal,4,152,1.7325952245099096e-06
ideal,4,153,1.7038790330510193e-06
ideal,4,154,1.6757612836077378e-06
ideal,4,155,1.6482269074682136e-06
ideal,4,156,1.6212612117415475e-06
ideal,4,157,1.594849878193122e-06
ideal,4,158,1.5689789615914172e-06
ideal,4,159,1.5436348872691027e-06
ideal,4,160,1.5188044479414745e-06
ideal,4,161,1.4944747996810446e-06
ideal,4,162,1.4706334570893159e-06
ideal,4,163,1.4472682876909762e-06
ideal,4,164,1.4243675056050376e-06
ideal,4,165,1.4019196645956715e-06
ideal,4,166,1.3799136505308117e-06
ideal,4,167,1.3583386734062884e-06
ideal,4,168,1.337184258967938e-06
ideal,4,169,1.3164402400576962e-06
ideal,4,170,1.29609674774292e-06
ideal,4,171,1.2761442023375155e-06
ideal,4,172,1.2565733043586821e-06
ideal,4,173,1.2373750255132966e-06
ideal,4,174,1.2185405997406404e-06
ideal,4,175,1.200061514391419e-06
ideal,4,176,1.1819295015806958e-06
ideal,4,177,1.1641365297138324e-06
ideal,4,178,1.1466747952773786e-06
ideal,4,179,1.1295367148598468e-06
ideal,4,180,1.112714917438515e-06
ideal,4,181,1.0962022369579202e-06
ideal,4,182,1.0799917051765036e-06
ideal,4,183,1.064076544809575e-06
ideal,4,184,1.0484501629473073e-06
ideal,4,185,1.0331061447652534e-06
ideal,4,186,1.0180382474846894e-06
ideal,4,187,1.0032403946187575e-06
ideal,4,188,9.88706670468627e-07
ideal,4,189,9.744313148563577e-07
ideal,4,190,9.604087180885317e-07
ideal,4,191,9.466334161567634e-07
ideal,4,192,9.331000861358077e-07
ideal,4,193,9.198035417760484e-07
ideal,4,194,9.067387292880165e-07
ideal,4,195,8.93900723306994e-07
ideal,4,196,8.812847230102377e-07
ideal,4,197,8.688860483939388e-07
ideal,4,198,8.567001367036051e-07
ideal,4,199,8.447225389897798e-07
noisy,0,0,1.0984471697555669
noisy,0,1,0.8604728148580204
noisy,0,2,0.6858424834077219
noisy,0,3,0.5362396618396523
noisy,0,4,0.37391979987178775
noisy,0,5,0.22959701404752986
noisy,0,6,0.1286490125704685
noisy,0,7,0.07273251190116332
noisy,0,8,0.04823238008840849
noisy,0,9,0.04036073689347745
noisy,0,10,0.040123265483452616
noisy,0,11,0.04279923490461035
noisy,0,12,0.04512228851194572
noisy,0,13,0.044621762154392924
noisy,0,14,0.04039142558664019
noisy,0,15,0.033373694211893755
noisy,0,16,0.02546985363709789
noisy,0,17,0.018356652428265577
noisy,0,18,0.012884319484769043
noisy,0,19,0.009140502799540585
noisy,0,20,0.006812805166275682
noisy,0,21,0.005507367043408423
noisy,0,22,0.004902432842075861
noisy,0,23,0.004773308492973173
noisy,0,24,0.004961043011479303
noisy,0,25,0.005335204086997961
noisy,0,26,0.005773814939656616
noisy,0,27,0.0061646872629662446
noisy,0,28,0.006420487495548497
noisy,0,29,0.006494278774012401
noisy,0,30,0.006384228680621904
noisy,0,31,0.006124226358598873
noisy,0,32,0.00576581141833514
noisy,0,33,0.005360394990391592
noisy,0,34,0.0049481420257083035
noisy,0,35,0.004554682334372597
noisy,0,36,0.004193150705509454
noisy,0,37,0.003868281346287886
noisy,0,38,0.0035803082897273688
noisy,0,39,0.0033277322574502485
noisy,0,40,0.003108858753036438
noisy,0,41,0.0029223680205500285
noisy,0,42,0.002767261807761154
noisy,0,43,0.002642504268735952
noisy,0,44,0.0025465988281114303
noisy,0,45,0.002477248132201703
noisy,0,46,0.002431160053563182
noisy,0,47,0.00240401328864307
noisy,0,48,0.002390583731971839
noisy,0,49,0.0023850372559306617
noisy,0,50,0.002381388052707739
noisy,0,51,0.002374088062876645
noisy,0,52,0.0023586590263290053
noisy,0,53,0.0023322322087775743
noisy,0,54,0.0022938548449506933
noisy,0,55,0.002244472659036797
noisy,0,56,0.0021865894366710566
noisy,0,57,0.002123697914788486
noisy,0,58,0.002059630583039945
noisy,0,59,0.0019979763231887607
noisy,0,60,0.0019416606577587643
noisy,0,61,0.0018927227698308671
noisy,0,62,0.0018522689461007227
noisy,0,63,0.0018205533877412195
noisy,0,64,0.0017971324276689904
noisy,0,65,0.0017810479780958116
noisy,0,66,0.0017710106489193503
noisy,0,67,0.001765565957826668
noisy,0,68,0.0017632359301160746
noisy,0,69,0.0017626333693453228
noisy,0,70,0.001762548432305355
noisy,0,71,0.001762008115082313
noisy,0,72,0.001760309699723755
noisy,0,73,0.0017570295999627433
noisy,0,74,0.0017520096343315356
noisy,0,75,0.001745323663425797
noisy,0,76,0.0017372287261013693
noisy,0,77,0.0017281060900179426
noisy,0,78,0.0017183986413617175
noisy,0,79,0.001708551394545719
noisy,0,80,0.0016989613499335983
noisy,0,81,0.001689941447033651
noisy,0,82,0.0016817011787733183
noisy,0,83,0.0016743439410071357
noisy,0,84,0.0016678788298597406
noisy,0,85,0.0016622427567345949
noisy,0,86,0.0016573277056823744
noisy,0,87,0.001653007848581499
noisy,0,88,0.0016491620388530913
noisy,0,89,0.0016456887354050656
noisy,0,90,0.0016425123292449658
noisy,0,91,0.0016395817363564717
noisy,0,92,0.0016368635793554576
noisy,0,93,0.0016343330265236311
noisy,0,94,0.0016319653019101449
noisy,0,95,0.001629730138557381
noisy,0,96,0.0016275902856940786
noisy,0,97,0.0016255039342147276
noisy,0,98,0.0016234299030970275
noisy,0,99,0.0016213338468121195
noisy,0,100,0.001619193679775027
noisy,0,101,0.0016170028111162438
noisy,0,102,0.0016147704782058607
noisy,0,103,0.0016125192450297172
noisy,0,104,0.0016102803861433369
noisy,0,105,0.0016080882651570046
noisy,0,106,0.0016059748861334835
noisy,0,107,0.0016039655846069106
noisy,0,108,0.001602076434199487
noisy,0,109,0.0016003135023478286
noisy,0,110,0.0015986737087056518
noisy,0,111,0.0015971467966381266
noisy,0,112,0.0015957178455940535
noisy,0,113,0.0015943698084500382
noisy,0,114,0.0015930857024116008
noisy,0,115,0.0015918502552086608
noisy,0,116,0.0015906509602333497
noisy,0,117,0.0015894785959558863
noisy,0,118,0.0015883273111814348
noisy,0,119,0.0015871943816546646
noisy,0,120,0.0015860797271335667
noisy,0,121,0.001584985261647399
noisy,0,122,0.0015839141446762628
noisy,0,123,0.0015828700076589745
noisy,0,124,0.0015818562400874232
noisy,0,125,0.0015808754208709818
noisy,0,126,0.0015799289650075673
noisy,0,127,0.0015790170213031965
noisy,0,128,0.0015781386103676269
noisy,0,129,0.0015772919454181602
noisy,0,130,0.0015764748447830684
noisy,0,131,0.0015756851340440999
noisy,0,132,0.0015749209502837216
noisy,0,133,0.0015741808959822137
noisy,0,134,0.0015734640349538294
noisy,0,135,0.0015727697643213444
noisy,0,136,0.0015720976237801009
noisy,0,137,0.001571447110329821
noisy,0,138,0.001570817553744872
noisy,0,139,0.00157020808149383
noisy,0,140,0.0015696176709969348
noisy,0,141,0.0015690452614734712
noisy,0,142,0.0015684898838295247
noisy,0,143,0.0015679507673357494
noisy,0,144,0.0015674273940442165
noisy,0,145,0.0015669194906216375
noisy,0,146,0.0015664269660899321
noisy,0,147,0.0015659498174373401
noisy,0,148,0.001565488030239208
noisy,0,149,0.001565041498310693
noisy,0,150,0.0015646099774246755
noisy,0,151,0.0015641930769291679
noisy,0,152,0.0015637902832715718
noisy,0,153,0.0015634010033836112
noisy,0,154,0.0015630246143691821
noisy,0,155,0.001562660508216164
noisy,0,156,0.0015623081246461065
noisy,0,157,0.001561966969873924
noisy,0,158,0.0015616366225847732
noisy,0,159,0.00156131673025633
noisy,0,160,0.0015610069992228115
noisy,0,161,0.0015607071812407092
noisy,0,162,0.0015604170584889632
noisy,0,163,0.0015601364284195136
noisy,0,164,0.0015598650897715007
noisy,0,165,0.0015596028311715615
noisy,0,166,0.0015593494237210474
noisy,0,167,0.0015591046185515682
noisy,0,168,0.0015588681494821453
noisy,0,169,0.0015586397398353502
noisy,0,170,0.0015584191115273957
noisy,0,171,0.0015582059940842047
noisy,0,172,0.0015580001314280463
noisy,0,173,0.0015578012850833098
noisy,0,174,0.0015576092335859268
noisy,0,175,0.0015574237689780866
noisy,0,176,0.0015572446919814476
noisy,0,177,0.0015570718075793386
noisy,0,178,0.0015569049223213074
noisy,0,179,0.0015567438438866448
noisy,0,180,0.0015565883826175546
noisy,0,181,0.0015564383541180225
noisy,0,182,0.0015562935817939744
noisy,0,183,0.0015561538983943806
noisy,0,184,0.0015560191460754313
noisy,0,185,0.0015558891750613515
noisy,0,186,0.0015557638414128742
noisy,0,187,0.0015556430046211069
noisy,0,188,0.0015555265256876377
noisy,0,189,0.0015554142661023207
noisy,0,190,0.001555306087801882
noisy,0,191,0.0015552018539059422
noisy,0,192,0.0015551014298670308
noisy,0,193,0.0015550046846478914
noisy,0,194,0.0015549114916387822
noisy,0,195,0.0015548217291734895
noisy,0,196,0.0015547352806447342
noisy,0,197,0.0015546520343091932
noisy,0,198,0.001554571882904445
noisy,0,199,0.0015544947231854033
noisy,1,0,1.3666837711996318
noisy,1,1,1.1620996015805156
noisy,1,2,0.9208273206398802
noisy,1,3,0.6737379428456013
noisy,1,4,0.4634828283795052
noisy,1,5,0.3269098103193361
noisy,1,6,0.27535006419296804
noisy,1,7,0.27499335307128187
noisy,1,8,0.28318928455781034
noisy,1,9,0.28698091805906056
noisy,1,10,0.2851948751079865
noisy,1,11,0.27828692743766825
noisy,1,12,0.26737256340858334
noisy,1,13,0.2523696115457333
noisy,1,14,0.23070027176689245
noisy,1,15,0.20003132075633323
noisy,1,16,0.16184057311315908
noisy,1,17,0.12120428033716005
noisy,1,18,0.08396534497796047
noisy,1,19,0.054239015979838094
noisy,1,20,0.03340114891541924
noisy,1,21,0.020481975952226453
noisy,1,22,0.013381882553204764
noisy,1,23,0.01004798754791931
noisy,1,24,0.009056467657026524
noisy,1,25,0.009622010269556964
noisy,1,26,0.011330052219144047
noisy,1,27,0.013846683336719633
noisy,1,28,0.01674069755300967
noisy,1,29,0.019461388692041153
noisy,1,30,0.021447509562461324
noisy,1,31,0.022289300911022034
noisy,1,32,0.021848929576947628
noisy,1,33,0.020278303254571986
noisy,1,34,0.01793473872581145
noisy,1,35,0.01524517324022811
noisy,1,36,0.01258293131730909
noisy,1,37,0.010198755104716448
noisy,1,38,0.00821160719537484
noisy,1,39,0.006638561937180496
noisy,1,40,0.0054369279887218885
noisy,1,41,0.00454004729886246
noisy,1,42,0.003879944587644686
noisy,1,43,0.003397994544760605
noisy,1,44,0.003047755950233342
noisy,1,45,0.002793915687883627
noisy,1,46,0.0026099533164272324
noisy,1,47,0.0024758572562252465
noisy,1,48,0.0023763743025885277
noisy,1,49,0.002299830179346227
noisy,1,50,0.002237382816188026
noisy,1,51,0.0021825384627549883
noisy,1,52,0.002130793012722512
noisy,1,53,0.0020793120063351926
noisy,1,54,0.0020266102537282284
noisy,1,55,0.001972226397099133
noisy,1,56,0.0019164069379723398
noisy,1,57,0.0018598203849817408
noisy,1,58,0.0018033192818561494
noisy,1,59,0.001747760353252269
noisy,1,60,0.0016938845102756235
noisy,1,61,0.0016422513699382332
noisy,1,62,0.0015932183489001171
noisy,1,63,0.0015469523781100802
noisy,1,64,0.0015034623543410746
noisy,1,65,0.001462641889909814
noisy,1,66,0.001424314076306092
noisy,1,67,0.0013882723332415412
noisy,1,68,0.0013543136431094305
noisy,1,69,0.0013222623901644405
noisy,1,70,0.0012919845519104817
noisy,1,71,0.001263393105956769
noisy,1,72,0.0012364462339953253
noisy,1,73,0.0012111402648645312
noisy,1,74,0.001187499358733777
noisy,1,75,0.001165563765665518
noisy,1,76,0.0011453781723168247
noisy,1,77,0.0011269812566150525
noisy,1,78,0.0011103971678140246
noisy,1,79,0.0010956292877041134
noisy,1,80,0.0010826563377912372
noisy,1,81,0.001071430688310833
noisy,1,82,0.0010618785945611855
noisy,1,83,0.00105390202110741
noisy,1,84,0.0010473816974387964
noisy,1,85,0.0010421810621100572
noisy,1,86,0.0010381507815886435
noisy,1,87,0.0010351335645595885
noisy,1,88,0.001032969026393547
noisy,1,89,0.001031498389691384
noisy,1,90,0.001030568835758397
noisy,1,91,0.0010300373503649065
noisy,1,92,0.001029773937275327
noisy,1,93,0.0010296641062170838
noisy,1,94,0.0010296105785616684
noisy,1,95,0.0010295341931128468
noisy,1,96,0.001029374034095146
noisy,1,97,0.0010290868411171558
noisy,1,98,0.001028645793758599
noisy,1,99,0.0010280387890420873
noisy,1,100,0.0010272663466452086
noisy,1,101,0.001026339283481086
noisy,1,102,0.00102527629641556
noisy,1,103,0.0010241015805171616
noisy,1,104,0.0010228425921220358
noisy,1,105,0.001021528043338821
noisy,1,106,0.0010201861896923991
noisy,1,107,0.0010188434475388647
noisy,1,108,0.0010175233544599514
noisy,1,109,0.0010162458653855877
noisy,1,110,0.0010150269605528398
noisy,1,111,0.0010138785289725365
noisy,1,112,0.0010128084828574379
noisy,1,113,0.0010118210541892971
noisy,1,114,0.001010917223779845
noisy,1,115,0.0010100952352285436
noisy,1,116,0.0010093511504462717
noisy,1,117,0.0010086794092600481
noisy,1,118,0.0010080733624395087
noisy,1,119,0.0010075257547448439
noisy,1,120,0.0010070291418202465
noisy,1,121,0.0010065762315585656
noisy,1,122,0.0010061601466463317
noisy,1,123,0.0010057746101419776
noisy,1,124,0.001005414060017469
noisy,1,125,0.0010050737015590608
noisy,1,126,0.0010047495083861178
noisy,1,127,0.0010044381837002257
noisy,1,128,0.0010041370933430963
noisy,1,129,0.0010038441814853275
noisy,1,130,0.0010035578784685505
noisy,1,131,0.0010032770086689483
noisy,1,132,0.0010030007044111626
noisy,1,133,0.0010027283301039598
noisy,1,134,0.0010024594190174636
noisy,1,135,0.001002193623577484
noisy,1,136,0.001001930678789555
noisy,1,137,0.0010016703774503334
noisy,1,138,0.001001412555169414
noisy,1,139,0.0010011570828957074
noisy,1,140,0.0010009038645743035
noisy,1,141,0.0010006528377133929
noisy,1,142,0.00100040397495139
noisy,1,143,0.0010001572851309455
noisy,1,144,0.0009999128128491506
noisy,1,145,0.0009996706359142846
noisy,1,146,0.000999430860563286
noisy,1,147,0.0009991936146443916
noisy,1,148,0.000998959039236361
noisy,1,149,0.000998727279343497
noisy,1,150,0.000998498474383644
noisy,1,151,0.000998272749176888
noisy,1,152,0.000998050206063882
noisy,1,153,0.0009978309186545215
noisy,1,154,0.000997614927543259
noisy,1,155,0.000997402238153477
noisy,1,156,0.0009971928207011742
noisy,1,157,0.0009969866121161664
noisy,1,158,0.0009967835196330575
noisy,1,159,0.0009965834256772358
noisy,1,160,0.0009963861936205204
noisy,1,161,0.0009961916739655617
noisy,1,162,0.000995999710541973
noisy,1,163,0.0009958101463425624
noisy,1,164,0.0009956228286977374
noisy,1,165,0.0009954376135672797
noisy,1,166,0.0009952543688145586
noisy,1,167,0.0009950729764124041
noisy,1,168,0.000994893333605312
noisy,1,169,0.0009947153531163426
noisy,1,170,0.0009945389625345454
noisy,1,171,0.000994364103051441
noisy,1,172,0.000994190727729321
noisy,1,173,0.0009940187994843472
noisy,1,174,0.0009938482889558875
noisy,1,175,0.0009936791724111894
noisy,1,176,0.0009935114298048535
noisy,1,177,0.0009933450430813697
noisy,1,178,0.000993179994777484
noisy,1,179,0.000993016266947357
noisy,1,180,0.0009928538404109844
noisy,1,181,0.0009926926943006177
noisy,1,182,0.0009925328058682393
noisy,1,183,0.0009923741505036567
noisy,1,184,0.0009922167019117186
noisy,1,185,0.0009920604323954874
noisy,1,186,0.0009919053131981
noisy,1,187,0.0009917513148618407
noisy,1,188,0.0009915984075737952
noisy,1,189,0.0009914465614735573
noisy,1,190,0.000991295746910782
noisy,1,191,0.0009911459346460493
noisy,1,192,0.0009909970959959269
noisy,1,193,0.0009908492029277222
noisy,1,194,0.000990702228112492
noisy,1,195,0.0009905561449465112
noisy,1,196,0.0009904109275508935
noisy,1,197,0.0009902665507585341
noisy,1,198,0.0009901229900963736
noisy,1,199,0.0009899802217667414
noisy,2,0,0.6078233132928605
noisy,2,1,0.4528647547624463
noisy,2,2,0.32380999479596034
noisy,2,3,0.2214955558760115
noisy,2,4,0.1500385947938176
noisy,2,5,0.1029843743522585
noisy,2,6,0.07039021901574796
noisy,2,7,0.04705939913499931
noisy,2,8,0.030572271921142532
noisy,2,9,0.019482002967466078
noisy,2,10,0.012446898490664507
noisy,2,11,0.008174648163977755
noisy,2,12,0.005619763526234077
noisy,2,13,0.004072628283666938
noisy,2,14,0.0031076330986532473
noisy,2,15,0.002486349978243883
noisy,2,16,0.0020789466649429765
noisy,2,17,0.0018154984170869353
noisy,2,18,0.0016586710247677194
noisy,2,19,0.0015886173865035892
noisy,2,20,0.0015945593213726305
noisy,2,21,0.0016699834380867378
noisy,2,22,0.001809562579497949
noisy,2,23,0.002006688705124384
noisy,2,24,0.0022512903787931544
noisy,2,25,0.0025283903715314516
noisy,2,26,0.002818314077342136
noisy,2,27,0.0030991415389091106
noisy,2,28,0.003350857557315802
noisy,2,29,0.003559464471286416
noisy,2,30,0.003719144033952028
noisy,2,31,0.0038316379748458704
noisy,2,32,0.003903510825430339
noisy,2,33,0.00394281310374252
noisy,2,34,0.003956534731707397
noisy,2,35,0.003949490521636451
noisy,2,36,0.003924460940873607
noisy,2,37,0.003882928126483911
noisy,2,38,0.0038257681129774007
noisy,2,39,0.003753643071481852
noisy,2,40,0.0036672052758092467
noisy,2,41,0.0035672992448467326
noisy,2,42,0.0034551935068586758
noisy,2,43,0.003332744464515586
noisy,2,44,0.0032024179690516444
noisy,2,45,0.0030671760602822814
noisy,2,46,0.002930258408048426
noisy,2,47,0.002794869622305631
noisy,2,48,0.0026638046028337717
noisy,2,49,0.0025391016341345988
noisy,2,50,0.002421836798649832
noisy,2,51,0.002312130942328664
noisy,2,52,0.002209363585406517
noisy,2,53,0.002112522350509388
noisy,2,54,0.0020205839555295577
noisy,2,55,0.0019328249195805678
noisy,2,56,0.0018489902428469522
noisy,2,57,0.0017692960424393828
noisy,2,58,0.0016942923303764174
noisy,2,59,0.001624648021215993
noisy,2,60,0.0015609310861886409
noisy,2,61,0.0015034432275854363
noisy,2,62,0.0014521408052831396
noisy,2,63,0.0014066446791983058
noisy,2,64,0.0013663198491615245
noisy,2,65,0.0013303942501446092
noisy,2,66,0.0012980839335992517
noisy,2,67,0.0012686969450350404
noisy,2,68,0.0012416981164172988
noisy,2,69,0.0012167290993067212
noisy,2,70,0.0011935893032539106
noisy,2,71,0.0011721912624996305
noisy,2,72,0.0011525068245414757
noisy,2,73,0.0011345186503371868
noisy,2,74,0.0011181864620832915
noisy,2,75,0.0011034314314741817
noisy,2,76,0.0010901369043795782
noisy,2,77,0.0010781603578981437
noisy,2,78,0.0010673503240068562
noisy,2,79,0.0010575626440290362
noisy,2,80,0.001048672184341332
noisy,2,81,0.0010405783205966088
noisy,2,82,0.001033204465392006
noisy,2,83,0.0010264932681559868
noisy,2,84,0.0010203997058792057
noisy,2,85,0.0010148841836902477
noisy,2,86,0.0010099071949306194
noisy,2,87,0.0010054263199978006
noisy,2,88,0.0010013956083864484
noisy,2,89,0.0009977668461709375
noisy,2,90,0.0009944919270772385
noisy,2,91,0.0009915255068504015
noisy,2,92,0.0009888272647532049
noisy,2,93,0.0009863633390812675
noisy,2,94,0.0009841067668056066
noisy,2,95,0.0009820369835519022
noisy,2,96,0.0009801385992262441
noisy,2,97,0.0009783997508872435
noisy,2,98,0.0009768103571888367
noisy,2,99,0.0009753605721926524
noisy,2,100,0.0009740396733009232
noisy,2,101,0.0009728355279271675
noisy,2,102,0.0009717346751556273
noisy,2,103,0.0009707229442788536
noisy,2,104,0.0009697864295296209
noisy,2,105,0.0009689125708872545
noisy,2,106,0.0009680910735045937
noisy,2,107,0.0009673144420575015
noisy,2,108,0.0009665780044294917
noisy,2,109,0.0009658794285389481
noisy,2,110,0.0009652178628677888
noisy,2,111,0.0009645929207184882
noisy,2,112,0.0009640037561790835
noisy,2,113,0.0009634484402526464
noisy,2,114,0.0009629237526941288
noisy,2,115,0.0009624253880048363
noisy,2,116,0.000961948467411624
noisy,2,117,0.0009614881817154391
