gc_mode,iteration,timestamp,rss_mb,w1_load_build_ms,w1_compile_ms,w1_simulate_ms,w1_total_ms,w1_z_00,w1_correct_00,w1_q0_00,w1_2q_00,w1_fp_00,w1_z_01,w1_correct_01,w1_q0_01,w1_2q_01,w1_fp_01,w1_z_10,w1_correct_10,w1_q0_10,w1_2q_10,w1_fp_10,w1_z_11,w1_correct_11,w1_q0_11,w1_2q_11,w1_fp_11,w2_synth_verify_ms,w2_compile_ms,w2_simulate_ms,w2_total_ms,w2_fallbacks,w2_gpu_worst,w2_synth_fp,w2_routed_fp,w2_2q,w2_tvd,platform
each,11,1790313605.7871947,697.94921875,3.7579839990939945,45.76315300073475,3832.689997012494,3882.211134012323,-0.922,1,112,9,206b23e28556b8c1,0.917,1,112,9,ea25dd0e78956716,0.9215,1,112,9,51e7b224ddb318d1,-0.917,1,112,9,230bd81105cb6279,210.75867000035942,15.313804004108533,811.6686480061617,1037.7411220106296,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05013593494450699,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,12,1790313611.1009681,698.4375,3.6753730091731995,46.02067399537191,4038.5308009863365,4088.2268479908817,-0.921,1,112,9,206b23e28556b8c1,0.911,1,112,9,ea25dd0e78956716,0.9255,1,112,9,51e7b224ddb318d1,-0.9305,1,112,9,230bd81105cb6279,208.99079798255116,16.75968599738553,813.5025600204244,1039.2530440003611,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.053706817962916514,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,13,1790313616.2009661,698.5,3.699062974192202,46.44615401048213,3828.101023013005,3878.2462399976794,-0.931,1,112,9,206b23e28556b8c1,0.911,1,112,9,ea25dd0e78956716,0.9065,1,112,9,51e7b224ddb318d1,-0.913,1,112,9,230bd81105cb6279,205.10961400577798,14.41148400772363,819.7989749896806,1039.3200730031822,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.0490068179629165,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,14,1790313621.2685487,698.01953125,3.7246930005494505,45.41940300259739,3829.432894010097,3878.5769900132436,-0.916,1,112,9,206b23e28556b8c1,0.9245,1,112,9,ea25dd0e78956716,0.916,1,112,9,51e7b224ddb318d1,-0.925,1,112,9,230bd81105cb6279,206.87278598779812,15.25246401433833,804.1376209876034,1026.26287098974,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05395681796291649,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,15,1790313626.4769144,698.01953125,3.6445340083446354,44.62006199173629,3863.635076006176,3911.899672006257,-0.926,1,112,9,206b23e28556b8c1,0.912,1,112,9,ea25dd0e78956716,0.9225,1,112,9,51e7b224ddb318d1,-0.913,1,112,9,230bd81105cb6279,208.16876698518172,15.395015012472868,906.8529479845893,1130.4167299822439,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.052006817962916514,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,16,1790313631.5907044,697.4765625,3.7034429842606187,45.578443008707836,3846.8194600136485,3896.101346006617,-0.928,1,112,9,206b23e28556b8c1,0.9195,1,112,9,ea25dd0e78956716,0.917,1,112,9,51e7b224ddb318d1,-0.917,1,112,9,230bd81105cb6279,203.6937829980161,14.470812981016934,816.9333840196487,1035.0979799986817,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05015946863884972,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,17,1790313636.6936295,697.328125,3.6892429925501347,45.68272299366072,3834.7625989990775,3884.1345649852883,-0.9175,1,112,9,206b23e28556b8c1,0.915,1,112,9,ea25dd0e78956716,0.9145,1,112,9,51e7b224ddb318d1,-0.924,1,112,9,230bd81105cb6279,203.90572299947962,15.46783500816673,818.5549149930011,1037.9284730006475,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05235681796291651,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,18,1790313641.7849143,697.65234375,3.6683540092781186,45.80421300488524,3831.1453060014173,3880.6178730155807,-0.9145,1,112,9,206b23e28556b8c1,0.9125,1,112,9,ea25dd0e78956716,0.898,1,112,9,51e7b224ddb318d1,-0.927,1,112,9,230bd81105cb6279,200.13588899746537,15.24641498690471,820.5677760124672,1035.9500799968373,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05045946863884973,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,19,1790313646.8868058,697.73046875,3.76445401343517,46.2859440012835,3844.6424680005293,3894.692866015248,-0.915,1,112,9,206b23e28556b8c1,0.9195,1,112,9,ea25dd0e78956716,0.909,1,112,9,51e7b224ddb318d1,-0.9135,1,112,9,230bd81105cb6279,206.34009499917738,16.43101600348018,806.1201729869936,1028.8912839896511,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05020681796291648,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,20,1790313651.9823406,697.8203125,3.773423988604918,45.13518200838007,3839.666543994099,3888.575149991084,-0.9195,1,112,9,206b23e28556b8c1,0.9275,1,112,9,ea25dd0e78956716,0.9145,1,112,9,51e7b224ddb318d1,-0.932,1,112,9,230bd81105cb6279,206.62840499426238,14.889985002810135,816.7993820097763,1038.3177720068488,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05480946863884975,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
