global_call_index,elapsed_since_start_s,arm,seed,repeat,time_ms,error,fallback_count,gc_gen0_count_before,gc_gen0_count_after,gc_collections_gen0_before,gc_collections_gen1_before,gc_collections_gen2_before,gc_collections_gen0_after,gc_collections_gen1_after,gc_collections_gen2_after,top_pass_name,top_pass_time_ms,top_pass_share,n_passes,total_pass_time_ms,disable_gc,routing_optimization_level,grid_rows,grid_cols,seed_transpiler,cpu,python_version,qiskit_version,is_outlier,_median_ms_nosearch,_median_ms_search
94,3.891657699999996,nosearch,102,14,24.233399999957328,,0,283877,284733,329,29,2,329,29,2,VF2Layout,17.5325870513916,1.0,39,17.5325870513916,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
95,3.9155192999999144,nosearch,102,15,23.83060000011028,,0,284734,285590,329,29,2,329,29,2,VF2PostLayout,18.140316009521484,1.0,39,18.140316009521484,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
96,3.937099499999931,nosearch,102,16,21.55040000002373,,0,285591,286447,329,29,2,329,29,2,VF2Layout,16.0520076751709,0.9596071891791736,39,16.727685928344727,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
97,3.9599097999998776,nosearch,102,17,22.78119999982664,,0,286448,287304,329,29,2,329,29,2,VF2Layout,1.2869834899902344,1.0,39,1.2869834899902344,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
98,3.9856408999999076,nosearch,102,18,25.693000000046595,,0,287305,288161,329,29,2,329,29,2,VF2PostLayout,15.404462814331055,1.0,39,15.404462814331055,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
99,4.0114856000000145,nosearch,102,19,25.792299999920942,,0,288162,289018,329,29,2,329,29,2,InverseCancellation,14.990568161010742,0.9526948194614907,39,15.73491096496582,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
100,4.027861499999972,search,102,0,16.34339999986878,,0,289019,290067,329,29,2,329,29,2,Depth,15.149593353271484,1.0,36,15.149593353271484,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
101,4.046684199999845,search,102,1,18.78660000011223,,0,290068,291120,329,29,2,329,29,2,Optimize1qGatesDecomposition,16.06440544128418,1.0,36,16.06440544128418,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
102,4.0683672999998635,search,102,2,21.636700000044584,,0,291121,292176,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
103,4.085536199999979,search,102,3,17.14240000001155,,0,292177,293232,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
104,4.103276499999993,search,102,4,17.713700000058452,,0,293233,294288,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
105,4.121441199999936,search,102,5,18.13890000016727,,0,294289,295344,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
106,4.137544899999966,search,102,6,16.0763000001225,,0,295345,296400,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
107,4.155221299999994,search,102,7,17.64709999997649,,0,296401,297456,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
108,4.175007399999913,search,102,8,19.753699999910168,,0,297457,298512,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
109,4.192632899999808,search,102,9,17.594799999869792,,0,298513,299568,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
110,4.210815899999943,search,102,10,18.156299999873227,,0,299569,300624,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
111,4.227110599999833,search,102,11,16.26839999994445,,0,300625,301680,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
112,4.243800399999827,search,102,12,16.666299999997136,,0,301681,302736,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
113,4.2609551999998985,search,102,13,17.1165999997811,,0,302737,303792,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
114,4.278242299999874,search,102,14,17.25229999988187,,0,303793,304848,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.639543533325195,1.0,36,15.639543533325195,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
115,4.29613049999989,search,102,15,17.849600000090504,,0,304849,305904,329,29,2,329,29,2,BasisTranslator,15.48147201538086,0.9501609599063506,36,16.29352569580078,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
116,4.312233399999968,search,102,16,16.073700000106328,,0,305905,306960,329,29,2,329,29,2,Optimize1qGatesDecomposition,0.31185150146484375,1.0,36,0.31185150146484375,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
117,4.328660499999842,search,102,17,16.39730000010786,,0,306961,308016,329,29,2,329,29,2,Depth,15.748262405395508,0.9159144168503959,36,17.194032669067383,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
118,4.345280899999807,search,102,18,16.588700000056633,,0,308017,309072,329,29,2,329,29,2,BasisTranslator,15.242815017700195,0.9372004045912309,36,16.26420021057129,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
119,4.362045899999885,search,102,19,16.731599999957325,,0,309073,310128,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.266895294189453,0.937032647028696,36,16.292810440063477,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
120,4.43396319999988,nosearch,103,0,24.666199999956007,,0,312666,313534,329,29,2,329,29,2,VF2PostLayout,16.920804977416992,1.0,39,16.920804977416992,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
121,4.460680400000001,nosearch,103,1,26.678899999978967,,0,313535,314394,329,29,2,329,29,2,VF2Layout,17.030715942382812,1.0,39,17.030715942382812,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
122,4.484541999999919,nosearch,103,2,23.785899999893445,,0,314395,315251,329,29,2,329,29,2,CheckMap,14.843225479125977,0.8986676674798274,39,16.516923904418945,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
123,4.511308099999951,nosearch,103,3,26.73699999991186,,0,315252,316108,329,29,2,329,29,2,VF2Layout,16.824722290039062,0.5184820542963153,39,32.449960708618164,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
124,4.534692299999961,nosearch,103,4,23.353399999905378,,0,316109,316965,329,29,2,329,29,2,VF2PostLayout,16.95728302001953,1.0,39,16.95728302001953,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
125,4.557567199999994,nosearch,103,5,22.846099999924263,,0,316966,317822,329,29,2,329,29,2,VF2Layout,16.956806182861328,0.748550198393904,39,22.652864456176758,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
126,4.584458199999972,nosearch,103,6,26.858400000037363,,0,317823,318679,329,29,2,329,29,2,VF2PostLayout,18.599510192871094,1.0,39,18.599510192871094,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
127,4.6058151999998245,nosearch,103,7,21.32619999997587,,0,318680,319536,329,29,2,329,29,2,VF2Layout,15.445709228515625,1.0,39,15.445709228515625,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
128,4.628686499999958,nosearch,103,8,22.84260000010363,,0,319537,320393,329,29,2,329,29,2,BasisTranslator,15.61737060546875,0.9482339316734221,39,16.469955444335938,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
129,4.652309399999922,nosearch,103,9,23.59100000012404,,0,320394,321250,329,29,2,329,29,2,VF2PostLayout,16.77989959716797,1.0,39,16.77989959716797,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
130,4.674721599999884,nosearch,103,10,22.382699999980105,,0,321251,322107,329,29,2,329,29,2,VF2Layout,17.60077476501465,1.0,39,17.60077476501465,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
131,4.699477399999978,nosearch,103,11,24.72469999997884,,0,322108,322964,329,29,2,329,29,2,VF2PostLayout,15.868663787841797,1.0,39,15.868663787841797,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
132,4.727183799999921,nosearch,103,12,27.666899999985617,,0,322965,323821,329,29,2,329,29,2,VF2Layout,17.005205154418945,1.0,39,17.005205154418945,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
133,4.750520499999993,nosearch,103,13,23.287299999992683,,0,323822,324678,329,29,2,329,29,2,VF2PostLayout,15.845537185668945,1.0,39,15.845537185668945,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
134,4.7718357999999625,nosearch,103,14,21.28549999997631,,0,324679,325535,329,29,2,329,29,2,VF2Layout,15.329360961914062,1.0,39,15.329360961914062,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
135,4.794163000000026,nosearch,103,15,22.295499999927415,,0,325536,326392,329,29,2,329,29,2,VF2PostLayout,13.082027435302734,1.0,39,13.082027435302734,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
136,4.820070499999929,nosearch,103,16,25.867000000062035,,0,326393,327249,329,29,2,329,29,2,SabreLayout,15.619516372680664,0.9531243180330254,39,16.3877010345459,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
137,4.844854199999872,nosearch,103,17,24.727699999857577,,0,327250,328106,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.790700912475586,0.948569218870843,39,16.646862030029297,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
138,4.868644899999936,nosearch,103,18,23.759299999937866,,0,328107,328963,329,29,2,329,29,2,VF2PostLayout,16.695737838745117,1.0,39,16.695737838745117,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
139,4.892200399999865,nosearch,103,19,23.519900000110283,,0,328964,329820,329,29,2,329,29,2,VF2Layout,17.028093338012695,1.0,39,17.028093338012695,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
140,4.909024299999828,search,103,0,16.777700000147888,,0,329821,330869,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
141,4.925806699999839,search,103,1,16.758000000208995,,0,330870,331922,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
142,4.944061799999872,search,103,2,18.22930000002998,,0,331923,332978,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
143,4.960460099999864,search,103,3,16.372499999988577,,0,332979,334034,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
144,4.978056999999808,search,103,4,17.57099999986167,,0,334035,335090,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.248775482177734,1.0,36,15.248775482177734,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
145,4.995360199999823,search,103,5,17.27219999997942,,0,335091,336146,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.282154083251953,0.9330402631808786,36,16.37887954711914,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
146,5.011774599999853,search,103,6,16.38560000014877,,0,336147,337202,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.301227569580078,0.9373293023119952,36,16.324281692504883,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
147,5.028876999999966,search,103,7,17.07229999988158,,0,337203,338258,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.521764755249023,0.9558508295404493,36,16.238689422607422,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
148,5.046854999999823,search,103,8,17.946100000017395,,0,338259,339314,329,29,2,329,29,2,HighLevelSynthesis,14.895915985107422,0.8977240071268464,36,16.592979431152344,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
149,5.06491589999996,search,103,9,18.028399999820977,,0,339315,340370,329,29,2,329,29,2,FilterOpNodes,15.604972839355469,0.9258494355956658,36,16.85476303100586,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
150,5.083803900000021,search,103,10,18.848899999966306,,0,340371,341426,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
151,5.1050816999998005,search,103,11,21.235900000192487,,0,341427,342482,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
152,5.123459799999864,search,103,12,18.3543999999074,,0,342483,343538,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
153,5.13977849999992,search,103,13,16.294600000037462,,0,343539,344594,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
154,5.156129799999917,search,103,14,16.3254000001416,,0,344595,345650,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
155,5.172648999999865,search,103,15,16.491399999949863,,0,345651,346706,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
156,5.19077389999984,search,103,16,18.096499999955995,,0,346707,347762,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
157,5.208903799999916,search,103,17,18.09000000002925,,0,347763,348818,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
158,5.227351899999803,search,103,18,18.40360000005603,,0,348819,349874,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.640497207641602,1.0,36,15.640497207641602,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
159,5.243246999999883,search,103,19,15.865699999949356,,0,349875,350930,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
160,5.316756699999814,nosearch,104,0,23.705399999926158,,0,353468,354336,329,29,2,329,29,2,VF2PostLayout,16.544580459594727,1.0,39,16.544580459594727,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
161,5.34399059999987,nosearch,104,1,27.200499999935346,,0,354337,355196,329,29,2,329,29,2,VF2Layout,16.658306121826172,1.0,39,16.658306121826172,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
162,5.365798099999893,nosearch,104,2,21.76610000014989,,0,355197,356053,329,29,2,329,29,2,VF2PostLayout,15.55943489074707,1.0,39,15.55943489074707,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
163,5.391160099999979,nosearch,104,3,25.331800000003568,,0,356054,356910,329,29,2,329,29,2,VF2Layout,17.774105072021484,0.9757470256403544,39,18.21589469909668,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
164,5.414073700000017,nosearch,104,4,22.881500000039523,,0,356911,357767,329,29,2,329,29,2,VF2PostLayout,16.10732078552246,0.9033038734607105,39,17.83156394958496,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
165,5.435985599999867,nosearch,104,5,21.879899999930785,,0,357768,358624,329,29,2,329,29,2,SabreLayout,16.161203384399414,0.9491570516410889,39,17.026901245117188,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
166,5.45999740000002,nosearch,104,6,23.844399999916277,,0,358625,359481,329,29,2,329,29,2,VF2Layout,2.2563934326171875,1.0,39,2.2563934326171875,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
167,5.484577699999818,nosearch,104,7,24.529999999913343,,0,359482,360338,329,29,2,329,29,2,VF2PostLayout,17.783403396606445,1.0,39,17.783403396606445,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
168,5.51295570000002,nosearch,104,8,28.336799999806317,,0,360339,361195,329,29,2,329,29,2,BasisTranslator,15.369176864624023,0.9131900667223867,39,16.8302059173584,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
169,5.543769199999815,nosearch,104,9,30.774300000075527,,0,361196,362052,329,29,2,329,29,2,VF2Layout,15.776395797729492,0.5012119192255836,39,31.476497650146484,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
170,5.570049400000016,nosearch,104,10,26.249300000017683,,0,362053,362909,329,29,2,329,29,2,VF2PostLayout,15.255928039550781,1.0,39,15.255928039550781,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
171,5.5936951999999565,nosearch,104,11,23.61269999983051,,0,362910,363766,329,29,2,329,29,2,VF2Layout,4.605770111083984,1.0,39,4.605770111083984,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
172,5.6180906999998115,nosearch,104,12,24.358399999982794,,0,363767,364623,329,29,2,329,29,2,VF2PostLayout,15.541315078735352,1.0,39,15.541315078735352,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
173,5.641376799999989,nosearch,104,13,23.25620000010531,,0,364624,365480,329,29,2,329,29,2,VF2Layout,17.90452003479004,1.0,39,17.90452003479004,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
174,5.666136299999835,nosearch,104,14,24.728500000037457,,0,365481,366337,329,29,2,329,29,2,VF2PostLayout,16.688823699951172,1.0,39,16.688823699951172,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
175,5.689150400000017,nosearch,104,15,22.98390000009931,,0,366338,367194,329,29,2,329,29,2,VF2Layout,16.676664352416992,1.0,39,16.676664352416992,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
176,5.712266799999952,nosearch,104,16,23.080400000026202,,0,367195,368051,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.949010848999023,0.9561345835000857,39,16.68071746826172,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
177,5.742098899999974,nosearch,104,17,29.79319999985819,,0,368052,368908,329,29,2,329,29,2,VF2Layout,16.75724983215332,1.0,39,16.75724983215332,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
178,5.764256599999953,nosearch,104,18,22.12839999992866,,0,368909,369765,329,29,2,329,29,2,VF2PostLayout,18.062829971313477,1.0,39,18.062829971313477,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
179,5.788200099999813,nosearch,104,19,23.9133000000038,,0,369766,370622,329,29,2,329,29,2,VF2Layout,15.469551086425781,0.9215037423129908,39,16.787290573120117,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
180,5.805886899999905,search,104,0,17.654599999787024,,0,370623,371671,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
181,5.822782899999993,search,104,1,16.869900000074267,,0,371672,372724,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
182,5.839319799999885,search,104,2,16.51029999993625,,0,372725,373780,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
183,5.857390499999838,search,104,3,18.044400000007954,,0,373781,374836,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
184,5.874460799999952,search,104,4,17.044700000042212,,0,374837,375892,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
185,5.891476300000022,search,104,5,16.989500000136104,,0,375893,376948,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
186,5.908436699999811,search,104,6,16.933899999912683,,0,376949,378004,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
187,5.927963799999816,search,104,7,19.500600000128543,,0,378005,379060,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
188,5.946917900000017,search,104,8,18.921000000091226,,0,379061,380116,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.200138092041016,0.9733435114503817,36,15.616416931152344,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
189,5.966621799999984,search,104,9,19.660199999862016,,0,380117,381172,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
190,5.9848906999998235,search,104,10,18.242999999984022,,0,381173,382228,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
191,6.003061099999968,search,104,11,18.13769999989745,,0,382229,383284,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
192,6.021971699999995,search,104,12,18.870799999831434,,0,383285,384340,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
193,6.0398189,search,104,13,17.817699999795877,,0,384341,385396,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
