spare,n,occupancy,seed,arm,repeat,elapsed_since_start_s,total_ms,placement_ms,routing_ms,rebase_ms,two_qubit_gates,depth,violations,error,peephole_ms,cpu,platform,python_version,qiskit_version,pytket_version,grid_rows,grid_cols,gates_per_pair,tket_timeout_ms,tket_max_matches,with_peephole
2,40,0.9523809523809523,1,tket_placement_routing,0,272.11197360000006,54.25499999546446,41.58619999725488,12.668799998209579,288.6188999982551,1200,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,1,tket_placement_routing,1,273.25914829999965,53.17990000185091,40.66410000086762,12.51580000098329,284.97190000052797,1200,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,1,tket_placement_routing,2,274.40314690000014,52.114300000539515,39.85069999907864,12.263600001460873,286.18270000151824,1200,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,1,tket_default_mapping,0,276.7157354999981,96.0309000001871,,,290.5280999984825,1200,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,1,tket_default_mapping,1,277.8784291999982,92.62460000172723,,,297.8032999999414,1200,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,1,tket_default_mapping,2,279.04779679999774,92.62409999791998,,,285.838200001308,1200,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,qiskit_opt1,0,280.3301376999989,21.745600002759602,,,,1200,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,qiskit_opt1,1,280.3821962999973,20.92869999978575,,,,1200,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,qiskit_opt1,2,280.4319074999985,20.416699997440446,,,,1200,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,qiskit_opt3,0,280.5043138000001,21.23579999897629,,,,60,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,qiskit_opt3,1,280.5269316999984,22.998000000370666,,,,60,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,qiskit_opt3,2,280.55126759999985,20.44000000023516,,,,60,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,tket_placement_routing,0,281.7257026999978,52.08190000121249,39.73939999923459,12.342500001977896,289.46279999945546,1200,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,tket_placement_routing,1,282.8764311999985,57.1728000031726,44.17240000111633,13.000400002056267,293.26619999847026,1200,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,tket_placement_routing,2,284.0462501999973,52.27029999878141,39.765699999406934,12.504599999374477,286.1136000028637,1200,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,tket_default_mapping,0,286.37629339999694,106.19299999962095,,,291.7096000019228,1200,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,tket_default_mapping,1,287.5563930999997,92.26829999897745,,,284.0911000021151,1200,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
2,40,0.9523809523809523,2,tket_default_mapping,2,288.72948039999756,96.09119999731774,,,285.23060000225087,1200,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,qiskit_opt1,0,290.00765839999804,20.158499999524793,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,qiskit_opt1,1,290.05469599999924,19.436700000369456,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,qiskit_opt1,2,290.10053649999827,20.805999996809987,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,qiskit_opt3,0,290.17369939999844,22.80590000009397,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,qiskit_opt3,1,290.19777319999776,21.590399999695364,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,qiskit_opt3,2,290.2206151999999,22.906900001544273,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,tket_placement_routing,0,291.3198819999998,53.24210000253515,38.67100000206847,14.571100000466686,274.30009999807226,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,tket_placement_routing,1,292.39592619999894,50.24810000031721,38.243500002863584,12.004599997453624,276.6541999990295,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,tket_placement_routing,2,293.4590868999985,51.71420000260696,39.38590000325348,12.328299999353476,267.02300000033574,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,tket_default_mapping,0,295.60951829999976,83.57320000141044,,,266.70000000012806,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,tket_default_mapping,1,296.6939753999977,87.42509999865433,,,270.19319999817526,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,0,tket_default_mapping,2,297.79504229999657,84.68029999858118,,,274.80519999880926,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,qiskit_opt1,0,299.0002392999995,20.224800002324628,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,qiskit_opt1,1,299.04717919999894,20.67710000119405,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,qiskit_opt1,2,299.09402559999944,21.728100000473205,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,qiskit_opt3,0,299.1692659,22.027899998647626,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,qiskit_opt3,1,299.19250509999983,21.278399999573594,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,qiskit_opt3,2,299.2150468,22.507699999550823,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,tket_placement_routing,0,300.28752449999956,48.589699996227864,37.01099999670987,11.578699999517994,269.1135999994003,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,tket_placement_routing,1,301.341131899997,49.026700002286816,37.62980000101379,11.396900001273025,272.4409000002197,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,tket_placement_routing,2,302.41081609999674,48.9112000032037,37.551200002781115,11.360000000422588,275.56040000126814,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,tket_default_mapping,0,304.567817799998,83.81200000076205,,,268.35729999947944,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,tket_default_mapping,1,305.6598791999968,87.08250000199769,,,267.1805999998469,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,1,tket_default_mapping,2,306.752622,86.17109999977401,,,282.2974000009708,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,qiskit_opt1,0,307.968173199999,20.005700000183424,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,qiskit_opt1,1,308.0147623999983,19.10430000134511,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,qiskit_opt1,2,308.0604108999978,20.566700000927085,,,,1140,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,qiskit_opt3,0,308.13081359999705,21.204900000157068,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,qiskit_opt3,1,308.1532554999976,22.601799999392824,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,qiskit_opt3,2,308.1771513999993,22.113499999250052,,,,57,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,tket_placement_routing,0,309.2460691999986,50.597400000697235,38.84159999870462,11.755800001992611,287.15550000197254,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,tket_placement_routing,1,310.32760269999926,49.46160000326927,38.02710000309162,11.43450000017765,267.35310000003665,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,tket_placement_routing,2,311.38635339999746,50.31619999863324,37.23330000138958,13.082899997243658,273.9192000008188,1140,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,tket_default_mapping,0,313.5864162999969,83.01849999770639,,,269.6103000016592,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,tket_default_mapping,1,314.67965679999907,84.03380000163452,,,273.1750999992073,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
4,38,0.9047619047619048,2,tket_default_mapping,2,315.7849994999997,87.90939999744296,,,264.89950000177487,1140,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,qiskit_opt1,0,316.97633909999786,17.7707000002556,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,qiskit_opt1,1,317.0182709999972,17.869400002382463,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,qiskit_opt1,2,317.0631775999973,17.692000001261476,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,qiskit_opt3,0,317.13431149999815,26.777699997182935,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,qiskit_opt3,1,317.16229229999954,27.917700001125922,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,qiskit_opt3,2,317.19134799999665,27.22619999985909,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,tket_placement_routing,0,318.16504559999885,46.58980000021984,36.09870000218507,10.49109999803477,240.49370000284398,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,tket_placement_routing,1,319.11377659999926,44.399099995644065,33.42499999780557,10.974099997838493,235.62070000116364,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,tket_placement_routing,2,320.05364219999683,45.48909999721218,34.045699998387136,11.443399998825043,238.03319999933592,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,tket_default_mapping,0,321.9800097999978,76.4807000014116,,,237.87150000134716,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,tket_default_mapping,1,322.96175369999764,84.99680000022636,,,236.90949999945587,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,0,tket_default_mapping,2,323.9453935999991,82.51700000255369,,,240.4991000003065,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,qiskit_opt1,0,325.0266770999988,19.8205999986385,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,qiskit_opt1,1,325.07037109999874,18.47759999873233,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,qiskit_opt1,2,325.11356429999796,19.032100000913488,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,qiskit_opt3,0,325.18764929999816,27.656199999910314,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,qiskit_opt3,1,325.216445799997,29.870200000004843,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,qiskit_opt3,2,325.2474231999986,26.58030000020517,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,tket_placement_routing,0,326.2167953999997,47.88940000071307,37.011799999163486,10.877600001549581,243.54719999973895,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,tket_placement_routing,1,327.1652548999991,43.46760000044014,32.973900000797585,10.493699999642558,236.09140000189655,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,tket_placement_routing,2,328.0969213999997,56.45860000004177,40.96650000064983,15.49209999939194,244.2692000004172,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,tket_default_mapping,0,330.0516321999967,85.18629999889527,,,238.85879999943427,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,tket_default_mapping,1,331.03096670000014,75.95120000041788,,,246.25469999955385,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,1,tket_default_mapping,2,332.0024467999974,77.07339999979013,,,238.98969999936526,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,qiskit_opt1,0,333.14371729999766,20.290399999794317,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,qiskit_opt1,1,333.18725229999836,18.30570000311127,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,qiskit_opt1,2,333.2299921999984,17.956899999262532,,,,1020,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,qiskit_opt3,0,333.3011888999972,26.49799999926472,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,qiskit_opt3,1,333.3288373999967,26.271399998222478,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,qiskit_opt3,2,333.356229099998,27.234799999860115,,,,51,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,tket_placement_routing,0,334.3313133999982,45.35039999973378,33.29010000015842,12.060299999575363,246.08169999919483,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,tket_placement_routing,1,335.2835438999973,43.776800004707184,33.03610000148183,10.740700003225356,241.4180000014312,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,tket_placement_routing,2,336.2335441999967,43.8728999979503,33.06899999734014,10.803900000610156,245.00279999847407,1020,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,tket_default_mapping,0,338.16204559999824,74.7479999990901,,,239.86539999896195,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,tket_default_mapping,1,339.13086949999706,74.48669999939739,,,248.95789999936824,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
8,34,0.8095238095238095,2,tket_default_mapping,2,340.11218179999923,77.68059999943944,,,242.68749999828287,1020,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,qiskit_opt1,0,341.1613722999973,14.900099999067606,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,qiskit_opt1,1,341.19610999999713,15.483399998629466,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,qiskit_opt1,2,341.22976969999945,18.349800000578398,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,qiskit_opt3,0,341.3020553999995,31.236200000421377,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,qiskit_opt3,1,341.3341771999985,32.32749999733642,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,qiskit_opt3,2,341.3673561999967,35.95619999759947,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,tket_placement_routing,0,342.12117809999836,33.49990000060643,25.037200000951998,8.462699999654433,180.60029999833205,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
